Date,EEM,EFA,IYR,LQD,VTI
2017-07-17,41.67245864868164,63.536312103271484,75.50926971435547,112.91133117675781,122.07305908203125
2017-07-18,41.79780578613281,63.59389877319336,75.32087707519531,113.39786529541016,122.15042114257812
2017-07-19,42.14491271972656,63.87227249145508,75.92373657226562,113.36046600341797,122.85638427734375
2017-07-20,42.096702575683594,64.1314468383789,75.6222915649414,113.46337890625,122.93374633789062
2017-07-21,42.067779541015625,63.88187026977539,75.78244018554688,113.72533416748047,122.76934051513672
2017-07-24,42.19312286376953,63.70908737182617,75.5846176147461,113.59436798095703,122.77900695800781
2017-07-25,42.08706283569336,63.795475006103516,75.67882537841797,112.92072296142578,123.18518829345703
2017-07-26,42.434173583984375,64.18904876708984,76.08386993408203,113.29495239257812,123.09815216064453
2017-07-27,42.20276641845703,64.04505920410156,76.1498031616211,113.01426696777344,122.88538360595703
2017-07-28,42.18347930908203,64.11225128173828,75.98966979980469,113.31365203857422,122.68230438232422
2017-07-31,42.231693267822266,64.24664306640625,75.98025512695312,113.31365203857422,122.6146240234375
2017-08-01,42.35703659057617,64.601806640625,76.3193588256836,113.72456359863281,122.86605834960938
2017-08-02,42.39560317993164,64.63060760498047,75.83895874023438,113.54631805419922,122.75000762939453
2017-08-03,42.222049713134766,64.66900634765625,75.57521057128906,113.70578002929688,122.46955108642578
2017-08-04,42.37632369995117,64.7553939819336,75.82952880859375,113.26487731933594,122.73067474365234
2017-08-07,42.66558074951172,64.7841796875,75.88605499267578,113.29302215576172,122.97244262695312
2017-08-08,42.67521667480469,64.4386215209961,75.47158813476562,112.74894714355469,122.63395690917969
2017-08-09,42.289546966552734,64.3330307006836,75.33970642089844,112.86149597167969,122.49856567382812
2017-08-10,41.286781311035156,63.42111587524414,74.76510620117188,112.82398223876953,120.69981384277344
2017-08-11,41.38319778442383,63.30592727661133,74.40714263916016,113.03038024902344,120.92224884033203
2017-08-14,41.80744552612305,63.76668167114258,75.54693603515625,112.95531463623047,122.16009521484375
2017-08-15,41.85565948486328,63.718685150146484,75.33029174804688,112.82398223876953,122.04403686523438
2017-08-16,42.289546966552734,64.08345794677734,75.65998077392578,113.14292907714844,122.26646423339844
2017-08-17,41.74959182739258,63.363521575927734,75.14188385009766,113.2554931640625,120.3226547241211
2017-08-18,42.10634231567383,63.536312103271484,74.58612060546875,113.18046569824219,120.11956787109375
2017-08-21,42.260616302490234,63.5171012878418,75.25492858886719,113.33993530273438,120.29364013671875
2017-08-22,42.73307418823242,63.824275970458984,75.18899536132812,113.22734069824219,121.50247955322266
2017-08-23,42.935550689697266,63.8338737487793,75.81069946289062,113.65890502929688,121.13500213623047
2017-08-24,43.07053756713867,63.68989181518555,75.73533630371094,113.44313049316406,120.94158935546875
2017-08-25,43.321231842041016,64.0738525390625,76.09329986572266,113.70578002929688,121.231689453125
2017-08-28,43.166961669921875,64.0738525390625,75.70708465576172,113.70578002929688,121.28005981445312
2017-08-29,43.08982467651367,63.8146858215332,75.59404754638672,113.79019927978516,121.32840728759766
2017-08-30,43.15731430053711,63.72829055786133,75.99909973144531,113.8840103149414,121.96668243408203
2017-08-31,43.224815368652344,64.21784210205078,76.4889144897461,114.08102416992188,122.7983627319336
2017-09-01,43.54299545288086,64.30422973632812,76.49834442138672,113.62955474853516,123.07880401611328
2017-09-05,42.974117279052734,63.87227249145508,76.33820343017578,114.33497619628906,122.13107299804688
2017-09-06,43.25373458862305,64.26583099365234,76.4889144897461,113.93052673339844,122.46955108642578
2017-09-07,43.57191848754883,64.79378509521484,76.9881820678711,114.37259674072266,122.4115219116211
2017-09-08,43.28266143798828,64.80339050292969,76.94107818603516,114.03399658203125,122.3244857788086
2017-09-11,43.86117935180664,65.3121337890625,77.5910415649414,113.68599700927734,123.63969421386719
2017-09-12,43.81296920776367,65.51371765136719,76.8092041015625,113.5636978149414,124.11356353759766
2017-09-13,43.581565856933594,65.1585464477539,76.52659606933594,113.45085144042969,124.17159271240234
2017-09-14,43.697265625,65.27374267578125,76.99759674072266,113.73299407958984,124.13290405273438
2017-09-15,43.95759963989258,65.33132934570312,77.31787109375,113.82706451416016,124.3650131225586
2017-09-18,44.111873626708984,65.41773223876953,76.90339660644531,113.7142105102539,124.664794921875
2017-09-19,44.208290100097656,65.72489166259766,76.3099594116211,113.78006744384766,124.72283172607422
2017-09-20,44.00580596923828,65.5809097290039,76.12154388427734,113.63895416259766,124.9259033203125
2017-09-21,44.00580596923828,65.44651794433594,75.87664031982422,113.63895416259766,124.5777587890625
2017-09-22,43.75511932373047,65.64810180664062,75.42448425292969,113.7894515991211,124.67779541015625
2017-09-25,43.01268768310547,65.27374267578125,75.82952880859375,114.21269989013672,124.47383880615234
2017-09-26,42.8969841003418,65.12975311279297,75.85042572021484,114.19390106201172,124.50297546386719
2017-09-27,42.742713928222656,65.17774963378906,75.24241638183594,113.75183868408203,125.18284606933594
2017-09-28,42.71378707885742,65.35053253173828,75.80293273925781,113.92111206054688,125.38681030273438
2017-09-29,43.205528259277344,65.7344970703125,75.88843536376953,114.02458953857422,125.79472351074219
2017-10-02,43.21516799926758,65.67689514160156,75.7364273071289,114.13114166259766,126.45515441894531
2017-10-03,43.899742126464844,65.8976821899414,75.79342651367188,114.38578796386719,126.70767211914062
2017-10-04,43.890106201171875,65.77288818359375,76.2779541015625,114.31977081298828,126.83394622802734
2017-10-05,44.21792984008789,65.7344970703125,76.51545715332031,114.15943908691406,127.50408935546875
2017-10-06,43.99616622924805,65.68649291992188,76.23995208740234,114.06513214111328,127.41668701171875
2017-10-09,43.96723937988281,65.70569610595703,76.39195251464844,114.15943908691406,127.16414642333984
2017-10-10,44.401126861572266,66.32963562011719,76.49645233154297,114.23489379882812,127.46526336669922
2017-10-11,44.60361099243164,66.4928207397461,76.81946563720703,114.17831420898438,127.64006805419922
2017-10-12,44.584327697753906,66.43522644042969,77.32298278808594,114.20658111572266,127.48467254638672
2017-10-13,44.98928451538086,66.78079223632812,77.49398803710938,114.6592788696289,127.581787109375
2017-10-16,44.960365295410156,66.73279571533203,77.10447692871094,114.49897003173828,127.66921997070312
2017-10-17,44.72895431518555,66.56001281738281,77.17098236083984,114.48009490966797,127.72748565673828
2017-10-18,44.83501434326172,66.75199890136719,77.08546447753906,114.31033325195312,127.8926010131836
2017-10-19,44.439693450927734,66.64640808105469,77.02847290039062,114.48009490966797,127.92173767089844
2017-10-20,44.60361099243164,66.56001281738281,76.7814712524414,114.16886138916016,128.6112823486328
2017-10-23,44.24686050415039,66.41603088378906,76.42045593261719,114.28204345703125,128.06739807128906
2017-10-24,44.24686050415039,66.52162170410156,76.04045104980469,113.99911499023438,128.29080200195312
2017-10-25,44.15044021606445,66.26244354248047,75.74592590332031,113.69734191894531,127.62064361572266
2017-10-26,43.851539611816406,66.25283813476562,75.2804183959961,113.68789672851562,127.78575897216797
2017-10-27,44.4879035949707,66.40643310546875,75.62242126464844,114.02740478515625,128.82496643066406
2017-10-30,44.208290100097656,66.56001281738281,75.78392791748047,114.40463256835938,128.2616729736328
2017-10-31,44.62289047241211,66.83838653564453,75.92644500732422,114.24432373046875,128.52389526367188
2017-11-01,44.85429763793945,66.90557861328125,75.98344421386719,114.4249496459961,128.6307373046875
2017-11-02,44.91215133666992,67.10717010498047,76.45845031738281,114.40601348876953,128.6598663330078
2017-11-03,44.68074417114258,67.00157165527344,76.41094970703125,114.53839111328125,128.99981689453125
2017-11-06,45.18212890625,67.0975570678711,77.29447937011719,114.56678009033203,129.2426300048828
2017-11-07,44.89286804199219,66.84798431396484,77.84549713134766,114.47220611572266,129.01922607421875
2017-11-08,45.10498809814453,67.06877136230469,78.36801147460938,114.32091522216797,129.23291015625
2017-11-09,44.82537841796875,66.68480682373047,78.33951568603516,114.01834106445312,128.7084503173828
2017-11-10,44.63253402709961,66.5024185180664,78.38700866699219,113.36588287353516,128.7278594970703
2017-11-13,44.53611373901367,66.22404479980469,78.6720199584961,113.38479614257812,128.79583740234375
2017-11-14,44.23721694946289,66.17605590820312,78.54852294921875,113.41316223144531,128.56275939941406
2017-11-15,44.00580596923828,65.85928344726562,77.87399291992188,113.8954086303711,127.90229797363281
2017-11-16,44.921791076660156,66.3872299194336,78.3965072631836,113.76303100585938,129.06777954101562
2017-11-17,45.1435546875,66.14725494384766,78.03550720214844,113.90486145019531,128.82496643066406
2017-11-20,45.37496566772461,66.2912368774414,77.87399291992188,113.90486145019531,129.1551971435547
2017-11-21,45.98240280151367,66.79039764404297,78.43451690673828,114.2831039428711,130.04872131347656
2017-11-22,46.09811019897461,66.97277069091797,78.21601104736328,114.7275161743164,129.9516143798828
2017-11-24,46.001686096191406,67.51991271972656,78.37752532958984,114.59515380859375,130.252685546875
2017-11-27,45.326751708984375,67.11676025390625,78.05450439453125,114.52893829345703,130.11672973632812
2017-11-28,45.664222717285156,67.50072479248047,77.88350677490234,114.689697265625,131.4084930419922
2017-11-29,44.941078186035156,67.23194885253906,77.78850555419922,114.23582458496094,131.4084930419922
2017-11-30,44.449337005615234,67.29914855957031,77.87399291992188,114.10344696044922,132.41854858398438
2017-12-01,44.198646545410156,67.0303726196289,78.0165023803711,114.45613098144531,132.15634155273438
2017-12-04,44.285423278808594,66.79039764404297,77.41798400878906,114.63628387451172,131.98150634765625
2017-12-05,44.256500244140625,66.64640808105469,76.96196746826172,114.85432434082031,131.41818237304688
2017-12-06,43.65869903564453,66.51202392578125,76.9334716796875,115.0724105834961,131.34046936035156
2017-12-07,43.78404235839844,66.68480682373047,77.24697875976562,114.84484100341797,131.86495971679688
2017-12-08,44.295066833496094,67.03996276855469,77.50349426269531,114.70263671875,132.55453491210938
2017-12-11,44.51683044433594,67.2127456665039,77.5889892578125,114.7879638671875,132.86534118652344
2017-12-12,44.21792984008789,67.29914855957031,77.90249633789062,114.70263671875,133.01101684570312
2017-12-13,44.74823760986328,67.55831146240234,78.06401062011719,115.10083770751953,133.03042602539062
2017-12-14,44.42041015625,67.18395233154297,78.0165023803711,115.30943298339844,132.4088592529297
2017-12-15,44.51683044433594,67.16475677490234,78.33951568603516,115.47059631347656,133.59375
2017-12-18,45.018211364746094,67.96147918701172,78.77652740478516,115.12930297851562,134.51644897460938
2017-12-19,44.78036117553711,67.71216583251953,77.25956726074219,114.54146575927734,133.9725341796875
2017-12-20,44.839088439941406,67.59574890136719,76.45307922363281,114.23806762695312,133.96282958984375
2017-12-21,45.132728576660156,67.8382797241211,76.17464447021484,114.5458984375,134.26832580566406
2017-12-22,45.51446533203125,68.01289367675781,76.65469360351562,114.63143157958984,134.21949768066406
2017-12-26,45.475311279296875,67.99349212646484,77.02914428710938,114.7834243774414,134.11216735839844
2017-12-27,45.5927734375,68.1196060180664,77.30756378173828,115.42000579833984,134.1609649658203
2017-12-28,45.90598678588867,68.15840911865234,77.7588119506836,115.343994140625,134.45375061035156
2017-12-29,46.12132263183594,68.2069091796875,77.77802276611328,115.49600982666016,133.9560089111328
2018-01-02,46.99245834350586,68.71135711669922,77.3843765258789,114.72642517089844,134.90272521972656
2018-01-03,47.442710876464844,69.04118347167969,77.25956726074219,114.93544006347656,135.68350219726562
2018-01-04,47.6776237487793,69.79785919189453,76.04983520507812,114.89744567871094,136.20079040527344
2018-01-05,48.08872604370117,70.1858901977539,76.12664794921875,114.85942840576172,137.00111389160156
2018-01-08,48.08872604370117,70.16649627685547,76.5586929321289,114.84994506835938,137.31341552734375
2018-01-09,48.01041793823242,70.24409484863281,75.67538452148438,114.43189239501953,137.5672149658203
2018-01-10,47.706993103027344,70.10828399658203,74.7536849975586,114.50788879394531,137.3524627685547
2018-01-11,48.000633239746094,70.59332275390625,74.49445343017578,114.7834243774414,138.513916015625
2018-01-12,48.46066665649414,71.30149841308594,73.88959503173828,114.80242919921875,139.32400512695312
2018-01-16,48.27470016479492,71.23358917236328,74.09122467041016,114.90693664550781,138.70912170410156
2018-01-17,48.91092300415039,71.60221862792969,74.61927795410156,114.5934066772461,139.9876708984375
2018-01-18,48.96964645385742,71.5149154663086,73.88959503173828,114.1468505859375,139.74368286132812
2018-01-19,49.37095642089844,71.91264343261719,74.36964416503906,113.79531860351562,140.46592712402344
2018-01-22,49.65481185913086,72.28128814697266,74.9745101928711,113.69081115722656,141.57855224609375
2018-01-23,49.88972854614258,72.51410675048828,76.01142120361328,114.18485260009766,141.92991638183594
2018-01-24,50.31061553955078,72.64021301269531,75.74259948730469,114.10884857177734,141.7932891845703
2018-01-25,50.281246185302734,72.35888671875,75.59858703613281,114.68842315673828,141.85183715820312
2018-01-26,50.97620391845703,72.99915313720703,75.62738800048828,114.53639221191406,143.3353729248047
2018-01-29,50.202945709228516,72.32978820800781,74.65768432617188,114.23236846923828,142.3983917236328
2018-01-30,49.51778030395508,71.72833251953125,74.25444030761719,113.84281158447266,140.91488647460938
2018-01-31,49.94845199584961,71.6313247680664,75.42576599121094,114.0803451538086,140.9636688232422
2018-02-01,49.27307891845703,71.83504486083984,74.16803741455078,113.57640075683594,140.9051055908203
2018-02-02,48.01041793823242,70.37991333007812,73.4095458984375,112.99526977539062,137.90879821777344
2018-02-05,46.326873779296875,67.43083953857422,71.04769134521484,113.06195068359375,132.4822540283203
2018-02-06,47.834232330322266,68.75985717773438,71.29732513427734,112.83330535888672,134.64895629882812
2018-02-07,46.326873779296875,68.03229522705078,71.01888275146484,112.5189437866211,134.0535888671875
2018-02-08,44.72163009643555,66.25703430175781,68.92586517333984,112.03308868408203,129.23216247558594
2018-02-09,45.436161041259766,66.5383529663086,70.3564224243164,111.67106628417969,131.0084991455078
2018-02-12,46.15068817138672,67.55695343017578,70.5676498413086,111.67106628417969,132.75552368164062
2018-02-13,46.50305938720703,67.35323333740234,71.10529327392578,111.63297271728516,133.17518615722656
2018-02-14,47.66783905029297,68.54644775390625,70.7596664428711,111.22332000732422,135.03936767578125
2018-02-15,48.646644592285156,68.97328186035156,71.46053314208984,111.74726867675781,136.68878173828125
2018-02-16,48.49003601074219,69.2837142944336,72.06539916992188,112.0807113647461,136.7473602294922
2018-02-20,47.82444763183594,68.63375091552734,71.1725082397461,111.60437774658203,135.92750549316406
2018-02-21,47.78529357910156,68.30392456054688,69.99158477783203,110.99466705322266,135.29310607910156
2018-02-22,47.81465530395508,68.66284942626953,70.64445495605469,111.1470947265625,135.38096618652344
2018-02-23,48.666221618652344,69.20610046386719,71.84457397460938,111.6615219116211,137.4793701171875
2018-02-26,49.11647033691406,69.85606384277344,72.09420776367188,111.80443572998047,138.92384338378906
2018-02-27,47.68741226196289,68.81806945800781,70.57723999023438,111.3185806274414,137.1768035888672
2018-02-28,47.00225067138672,68.16810607910156,70.40443420410156,111.52816772460938,135.66400146484375
2018-03-01,46.91415786743164,67.02339935302734,70.18359375,111.41352081298828,134.0535888671875
