Date,AGG,EMB,EWT,IVV,JNK,PFF,TLT,VGK,VNQ,VPL,VWO
2015-09-10,99.2446060180664,89.85828399658203,24.714141845703125,182.51036071777344,29.786405563354492,31.474782943725586,109.9507064819336,45.99736022949219,61.51797103881836,49.84688949584961,30.807565689086914
2015-09-11,99.36306762695312,89.87494659423828,24.732275009155273,183.3999481201172,29.754276275634766,31.499114990234375,110.64341735839844,45.93488311767578,62.69561004638672,49.89216232299805,30.92555809020996
2015-09-14,99.3904037475586,89.93329620361328,24.677879333496094,182.71421813964844,29.754276275634766,31.474782943725586,110.81663513183594,45.44393539428711,62.7295036315918,49.729148864746094,30.92555809020996
2015-09-15,98.94396209716797,89.82495880126953,24.822935104370117,184.99375915527344,29.730173110961914,31.43426513671875,108.69288635253906,45.77420425415039,63.347991943359375,50.14574432373047,31.24325942993164
2015-09-16,98.86194610595703,90.19169616699219,25.221843719482422,186.6339111328125,29.633777618408203,31.523447036743164,108.2827377319336,46.46152877807617,64.02577209472656,50.92460250854492,31.96942901611328
2015-09-17,99.48150634765625,90.71685791015625,25.457561492919922,186.1613311767578,29.665912628173828,31.5802059173584,109.60436248779297,46.63113021850586,64.75439453125,50.680084228515625,31.96942901611328
2015-09-18,99.56351470947266,90.95024108886719,24.986125946044922,183.09410095214844,29.521310806274414,31.507226943969727,111.29058074951172,45.45285415649414,64.64425659179688,49.611419677734375,31.188798904418945
2015-09-21,99.29928588867188,90.44178771972656,24.714141845703125,184.02081298828125,29.52935028076172,31.507226943969727,109.47673034667969,45.35467529296875,65.1949462890625,49.70198059082031,31.261409759521484
2015-09-22,99.53617095947266,89.71656799316406,24.170177459716797,181.7041778564453,29.336557388305664,31.458589553833008,110.99893188476562,43.997867584228516,64.37313842773438,48.93217849731445,30.65324592590332
2015-09-23,99.50885772705078,89.533203125,24.043254852294922,181.4447479248047,29.280323028564453,31.458589553833008,110.98980712890625,43.81934356689453,64.77703094482422,48.687660217285156,30.19032096862793
2015-09-24,99.58171081542969,89.23312377929688,23.644346237182617,180.66635131835938,29.11162757873535,31.531551361083984,111.74632263183594,43.703304290771484,64.16949462890625,48.52464294433594,30.135868072509766
2015-09-25,99.40861511230469,89.02474212646484,23.644346237182617,180.6305694580078,29.007198333740234,31.5396785736084,110.7801513671875,43.96783447265625,64.42618560791016,49.14543533325195,30.080646514892578
2015-09-28,99.6455078125,88.25780487060547,23.10038185119629,176.12057495117188,28.589488983154297,31.320751190185547,112.67601776123047,43.1428337097168,63.42502212524414,48.15471267700195,29.408916473388672
2015-09-29,99.80036163330078,88.05776977539062,23.227304458618164,176.15785217285156,28.56538963317871,31.191028594970703,112.99500274658203,43.27733612060547,64.10102844238281,47.718421936035156,29.64816665649414
2015-09-30,99.83683013916016,88.69127655029297,23.861928939819336,179.57760620117188,28.64571762084961,31.296417236328125,112.60309600830078,44.10234832763672,64.64012145996094,48.80004119873047,30.448715209960938
2015-10-01,99.91449737548828,88.44010925292969,24.369630813598633,180.06211853027344,28.562538146972656,31.240234375,113.08350372314453,44.093379974365234,64.95674896240234,49.14543533325195,30.549945831298828
