,AGG,EMB,EWT,IVV,JNK,PFF,TLT,VGK,VNQ,VPL,VWO
2010-01-29,0.09523809523793648,0.04761904761906807,0.1005294348519513,0.19444469518657276,0.044973377812119374,0.043650542908653375,0.04761904761906074,0.09391526033462189,0.09656093014156443,0.08994675562422115,0.09788376504504472
2010-02-26,0.1000386012789368,0.047619047619071556,0.1016387699594368,0.1936765278368538,0.049219216299385304,0.04121837289770818,0.04761904761905517,0.09043758919709863,0.09203775787742245,0.0936379265577604,0.09523809523809337
2010-03-31,0.09523809523789299,0.04761904761907779,0.0992482499987616,0.18913947222263192,0.042272174604823014,0.04494561111193653,0.05029248412618111,0.09122794047742873,0.10058496825233047,0.09523809523808147,0.09657481349166258
2010-04-30,0.09366922135043969,0.047619047619061765,0.09680696912557997,0.19675168602615326,0.04134355206910471,0.04761904761904928,0.05232566928153834,0.09210034746311721,0.09053147357562125,0.09523809523810813,0.09837584301307106
2010-05-28,0.09668539447185855,0.04761904761905743,0.10102729217328754,0.193370788943779,0.041829850683853295,0.04327714991765645,0.047619047619053306,0.09957999293949368,0.09234349677049862,0.09523809523809254,0.09379079600430304
2010-06-30,0.09672374635695483,0.047619047619077315,0.09226679300011192,0.19641879495215497,0.041676443143085426,0.04316209426206977,0.04761904761905818,0.0996950485950802,0.093752444119101,0.09523809523809107,0.09820939747607017
2010-07-30,0.09233775738882674,0.04761904761904433,0.1010387709367692,0.1904761904762032,0.04181837192035654,0.0505193854683875,0.05196955439304267,0.09378792631341547,0.09088758846408936,0.09523809523809627,0.09668826416276922
2010-08-31,0.09137080615141559,0.04761904761905742,0.0978162879625205,0.19434347956282827,0.045040854894624754,0.042462662170192046,0.048908143981261115,0.0952380952380953,0.09394899887588093,0.09523809523809385,0.1003944806869471
2010-09-30,0.09319661921915742,0.047619047619096806,0.09932104727567449,0.19251766649498595,0.04353609558144895,0.0476190476190469,0.04455683359085057,0.0942173572287004,0.0962588332474916,0.0952380952380944,0.09830030926627986
2010-10-29,0.10049852925021058,0.04761904761905223,0.09699157324212872,0.19398314648425477,0.04060513560291364,0.045865569615016075,0.05463295963516456,0.08997766122598419,0.09523809523809545,0.09523809523810213,0.09173113923003401
2010-11-30,0.10162181045656363,0.04761904761903518,0.09842995284733122,0.1952639768900364,0.041235332400592045,0.047619047619046395,0.04921497642366962,0.09045030882424766,0.09364216643347724,0.09523809523809482,0.09204623762885837
2010-12-31,0.09840566039410437,0.047619047619051266,0.09998944297220252,0.19047619047619016,0.053954177931199186,0.04445148246297384,0.04920283019709304,0.08890296492595468,0.09365431266005864,0.09523809523809754,0.09048674750399104
2011-01-31,0.09280507930525297,0.04761904761903002,0.10010412710386501,0.19412571437552034,0.04640253965261252,0.04275301575327543,0.04396952371972708,0.0952380952381016,0.09645460320453667,0.09523809523808588,0.09767111117098057
2011-02-28,0.09278764539837629,0.047619047619015274,0.10013899491774397,0.1929266403160141,0.04761904761906149,0.0427181479394012,0.043943372859312185,0.0940128703181826,0.09891376999783102,0.0952380952381045,0.09646332015800865
2011-03-31,0.09277738027938594,0.0476190476190378,0.09769881019679634,0.19416726291425349,0.04638869013969073,0.042697617701645145,0.04392797518099474,0.09523809523809748,0.1001595251554993,0.09523809523809239,0.0964684527174454
2011-04-29,0.09276067661569315,0.047619047618974474,0.0989542231718651,0.19543102772122864,0.047619047619084726,0.042664210374020094,0.04390291968527969,0.09399938592684001,0.09771551386060617,0.0952380952380954,0.09647680454934839
2011-05-31,0.09271674693813464,0.04761904761905451,0.10028079183802777,0.194258212926154,0.046358373469080436,0.042576351019112675,0.04383702516909947,0.0964987693880777,0.09775944353806111,0.0952380952380953,0.09523809523809462
2011-06-30,0.09397912892985646,0.04761904761907293,0.10027396047119587,0.1879582578596585,0.047619047619037146,0.04258318238595139,0.043842148694218,0.09775602785463981,0.09649706154636804,0.09523809523809519,0.09901499416291835
2011-07-29,0.0939718696544688,0.04761904761905903,0.10030299757257456,0.19174241605981215,0.045086596451802005,0.042554145284570494,0.043820370868188546,0.09523809523809322,0.09777054640533342,0.095238095238095,0.09903677198895634
2011-08-31,0.09136769671335618,0.04761904761902567,0.10039862660444672,0.19434658900095453,0.04245851625269763,0.048909180460636546,0.045038781935872296,0.09394796239650731,0.09781836092127187,0.09523809523809473,0.09523809523809888
2011-09-30,0.09523809523807422,0.047619047619038485,0.09784933131141585,0.1956986626228177,0.04239657547241274,0.04370219350906923,0.04631342958238917,0.09262685916477684,0.09654371327475522,0.09523809523809537,0.0991549493480714
2011-10-31,0.0993838815437593,0.04623711885050203,0.10076581031232157,0.19324004801330788,0.04209133254482545,0.04347326131337236,0.04761904761905061,0.0924742377009806,0.09662002400665208,0.0952380952380965,0.09523809523809977
2011-11-30,0.09922136666204916,0.044963533336398326,0.10054912380337,0.19313170475883054,0.042308019053772884,0.04363577619508822,0.046291290477724185,0.09523809523809287,0.09523809523809668,0.09656585237941552,0.09523809523809615
2011-12-30,0.0938857706644424,0.042209749324562305,0.09659041981172116,0.19318083962344237,0.05167602133991568,0.04356207389817564,0.0476190476190442,0.0925334460908434,0.09523809523809394,0.10064739353259257,0.09523809523809432
2012-01-31,0.09659318034267068,0.042198707200670725,0.10065843565646262,0.19318636068536107,0.0462639625144721,0.04490887740985594,0.04761904761905275,0.09117283992432067,0.09523809523810133,0.09930335055187287,0.09523809523810141
2012-02-29,0.0952380952380611,0.04224191774915245,0.09792666017304584,0.1945090378786164,0.04627476515158764,0.044930482684092415,0.04761904761905047,0.09120524783566704,0.09523809523809668,0.10061522510800064,0.09658237770557253
2012-03-30,0.09945466369299086,0.041996956345833315,0.09523809523810002,0.19047619047617756,0.04480800198244605,0.046213524800742735,0.04761904761905313,0.09102152678317776,0.09664361805640191,0.10086018651131604,0.09804914087470326
2012-04-30,0.09134816787086454,0.042432477795992844,0.09523809523809014,0.19306947538773514,0.04761904761903689,0.04632240516328283,0.04761904761904394,0.09264481032656473,0.09653473769385783,0.1004246650611504,0.0991280226053887
2012-05-31,0.09034573753601095,0.04394977934246968,0.09646118466361228,0.1941454587527682,0.04517286876800031,0.04761904761905226,0.04639595819352369,0.09523809523809389,0.09523809523809214,0.1001304529401744,0.09768427408913485
2012-06-29,0.09387330563520102,0.04215988920756882,0.09523809523809783,0.194570559284804,0.04761904761905635,0.04898383722192171,0.04761904761905045,0.09250851603234232,0.09114372642947016,0.10069725364960184,0.09796767444384795
2012-07-31,0.09130965977720816,0.04238113367124943,0.09654757372505465,0.19571410442399717,0.04630956913209127,0.047619047619045736,0.04761904761905222,0.09261913826418627,0.09523809523809729,0.09916653069896178,0.09785705221200047
2012-08-31,0.09081478880587357,0.044670176664231016,0.09376365976068396,0.19637393238581533,0.04761904761906717,0.04909348309645567,0.052042354051271986,0.08934035332846371,0.09818696619290995,0.09523809523809759,0.0952380952380973
