,EWT,IVV,TLT,AGG,VNQ,VWO,VPL,VGK,PFF,JNK,EMB
2010-02-11,-0.03757700000000003,-0.026749999999999996,0.0033100000000000074,-0.0225175,-0.040347999999999995,0.001995500000000039,-0.054066,0.06753799999999999,-0.01734350000000001,-0.05357050000000001,
2010-02-12,-0.039707500000000034,-0.016830999999999985,0.003796999999999995,-0.021188000000000005,-0.028776999999999997,-0.0035620000000000096,-0.05766100000000002,0.042355500000000046,-0.028324000000000002,-0.04477650000000001,
2010-02-16,-0.02380600000000002,0.006995500000000016,-0.007863999999999982,-0.022347,0.01456799999999997,0.03984599999999999,-0.0473595,0.08598899999999998,-0.014215499999999992,-0.03621449999999998,
2010-02-17,-0.008791000000000021,0.013285500000000006,-0.0026865000000000083,-0.021146999999999996,0.016257999999999995,0.025922,-0.03929150000000001,0.07978399999999997,-0.0159575,-0.014767000000000002,
2010-02-18,-0.01577500000000001,0.018163999999999986,-0.00194649999999999,-0.028678500000000003,0.005347000000000046,0.029551499999999953,-0.029531,0.09514899999999998,-0.012019000000000016,-0.015060999999999991,
2010-02-19,-0.012618000000000018,0.02068700000000001,-0.0014269999999999977,-0.019100999999999996,0.016928,0.02538899999999994,,0.07956099999999999,-0.009721999999999995,-0.006300499999999987,
2010-02-22,-0.04260600000000003,-0.0015330000000000066,0.010581500000000008,-0.029090000000000005,-0.0062279999999999835,0.006824500000000011,,0.07838249999999997,-0.012983499999999995,-0.009429500000000007,
2010-02-23,-0.04053849999999998,-0.012824499999999989,0.016400500000000012,-0.023865,-0.026004,0.009048500000000015,,0.06280649999999999,-0.009933500000000012,-0.025942000000000007,
2010-02-24,-0.036106499999999986,-0.00032550000000000634,0.022085999999999995,-0.0160555,-0.002488000000000018,0.010922500000000002,,0.06620900000000002,0.00037049999999999583,-0.025256000000000015,
2010-02-25,-0.0395315,-0.003957999999999989,0.02223499999999999,-0.024784000000000007,-0.006600999999999996,-0.00645049999999997,,0.060665000000000024,-0.019464999999999996,-0.012637999999999996,
2010-02-26,-0.028066000000000008,0.0021220000000000128,0.026529499999999984,-0.024446999999999997,-0.013405999999999973,0.017015999999999976,,0.07484099999999999,-0.005055999999999991,-0.0104495,
2010-03-01,-0.014609999999999984,-0.002902999999999989,0.01657,-0.0271065,-0.0036174999999999957,0.01692300000000002,,0.06611049999999999,-0.011543499999999998,-0.010917999999999983,
2010-03-02,-0.016829499999999997,-0.0005894999999999928,0.012354500000000004,-0.027494500000000005,-0.008371499999999976,0.016284500000000035,,0.06719699999999998,-0.005035999999999999,-0.01786650000000002,
2010-03-03,-0.018919500000000006,-0.006987999999999994,0.008060999999999999,-0.026440500000000002,-0.021246999999999988,0.0011954999999999605,,0.06327899999999997,-0.012568499999999996,-0.015088000000000004,
2010-03-04,-0.02740899999999999,-0.012139500000000025,0.015894000000000005,-0.0362875,-0.01106399999999999,-0.000146000000000035,,0.05622050000000001,-0.015093999999999996,-0.006887500000000005,
2010-03-05,-0.019678499999999988,0.008750000000000008,0.016354000000000007,-0.024053500000000002,-0.0002489999999999992,0.029597999999999958,,0.0816135,-0.014828999999999995,-0.0017770000000000008,
2010-03-08,-0.042048,-0.037124000000000004,0.003380999999999995,-0.026902000000000002,-0.044432,-0.019908499999999996,,0.019532500000000008,-0.03931800000000001,-0.030525999999999984,
2010-03-09,-0.044223999999999986,-0.043143000000000015,0.005085500000000007,-0.0228695,-0.070292,-0.01939450000000001,,0.016428500000000013,-0.036549,-0.029953999999999995,
2010-03-10,-0.04188999999999998,-0.04718099999999997,0.005389500000000005,-0.017932999999999998,-0.10326250000000001,-0.0421405,,0.012438999999999978,-0.033530499999999984,-0.03362849999999999,
2010-03-11,-0.055812,-0.0575605,0.0009699999999999986,-0.0216285,-0.09937950000000001,-0.05835499999999999,,-0.021571499999999993,-0.0338005,-0.030319,
2010-03-12,-0.045234000000000024,-0.056994500000000003,8.149999999999824e-05,-0.021720500000000004,-0.097743,-0.06416950000000002,,-0.0286555,-0.03732350000000001,-0.05167550000000001,
2010-03-15,-0.04863850000000003,-0.062766,-0.0019315000000000027,-0.023605499999999998,-0.0939285,-0.07250900000000002,,-0.03870399999999999,-0.0345895,-0.045981999999999995,
2010-03-16,-0.06392149999999999,-0.0458455,-0.0013220000000000037,-0.0233795,-0.08606,-0.05279249999999999,,-0.021963499999999997,-0.03262,-0.044801999999999995,
2010-03-17,-0.037628999999999996,-0.04648050000000002,-0.0023230000000000056,-0.03374,-0.08474300000000001,-0.05932950000000001,,-0.02190399999999998,-0.046036499999999994,-0.05227699999999999,
2010-03-18,-0.04845050000000001,-0.053702,-0.00032349999999999046,-0.033684,-0.0926795,-0.06586449999999999,,-0.04526250000000001,-0.03343549999999999,-0.047387,
2010-03-19,-0.068544,-0.061154000000000014,-0.007657499999999998,-0.031139999999999998,-0.08241300000000001,-0.0626815,,-0.03951000000000002,-0.040259,-0.047352500000000006,
2010-03-22,-0.06223150000000002,-0.059176000000000006,-0.0037449999999999983,-0.037187,-0.08377600000000002,-0.05961650000000002,,-0.04171650000000002,-0.0296805,-0.046304500000000005,
2010-03-23,-0.058029,-0.06774300000000001,-0.0016084999999999988,-0.033563499999999996,-0.07580400000000001,-0.05442649999999999,,-0.03669649999999999,-0.035803,-0.047931499999999995,
2010-03-24,-0.059367,-0.063142,0.006385000000000002,-0.0307505,-0.05772099999999997,-0.047892500000000005,,-0.032388,-0.03778900000000001,-0.049809,
2010-03-25,-0.03888750000000002,-0.08289099999999998,-0.01277049999999999,-0.029592500000000008,-0.06937099999999999,-0.07475199999999999,,-0.044013,-0.026718500000000006,-0.0615605,
2010-03-26,-0.051353499999999996,-0.08383299999999999,-0.008199499999999998,-0.029636,-0.06570100000000001,-0.07615250000000001,,-0.025687000000000015,-0.026481499999999998,-0.057771499999999996,
2010-03-29,-0.042215,-0.083498,-0.01676050000000001,-0.0337465,-0.0748865,-0.07080449999999999,,-0.04098649999999998,-0.021223000000000006,-0.0637,
2010-03-30,-0.04127350000000002,-0.083511,-0.019541500000000003,-0.03357449999999999,-0.0756435,-0.07325399999999999,,-0.04662350000000001,-0.033371,-0.05936399999999999,
2010-03-31,-0.06304749999999998,-0.08703100000000001,-0.011085999999999999,-0.032288,-0.07219049999999999,-0.08237450000000002,,-0.04579799999999998,-0.04208750000000001,-0.06231099999999999,
2010-04-01,-0.026961000000000013,-0.08896199999999999,-0.012097999999999998,-0.030256,-0.07119550000000002,-0.05374800000000002,,-0.025266999999999984,-0.04342949999999999,-0.053841499999999994,
2010-04-05,-0.02814549999999999,-0.08873349999999999,-0.003691999999999987,-0.027323999999999994,-0.06624150000000001,-0.08525750000000001,,-0.04885299999999998,-0.0433345,-0.06172250000000001,
2010-04-06,-0.04859150000000001,-0.08560049999999998,-0.007020000000000012,-0.021823500000000003,-0.05713650000000001,-0.09017549999999999,,-0.05606900000000001,-0.043047499999999995,-0.064242,
2010-04-07,-0.036414,-0.08163049999999998,0.0021519999999999873,-0.0219745,-0.04285149999999999,-0.09418200000000002,,-0.059747999999999996,-0.044229,-0.057647000000000004,
2010-04-08,-0.038496,-0.079331,0.008278999999999995,-0.022766999999999996,-0.0437545,-0.09259400000000001,,-0.05132049999999999,-0.0391955,-0.05525399999999999,
2010-04-09,-0.041133,-0.0707875,0.007345000000000004,-0.021744000000000006,-0.036640000000000006,-0.08883350000000001,,-0.03188149999999998,-0.03883849999999999,-0.053669,
2010-04-12,-0.029822500000000002,-0.07208400000000001,0.00924649999999999,-0.011831000000000001,-0.027129999999999987,-0.0832415,,-0.033418,-0.05224200000000001,-0.05542549999999999,
2010-04-13,-0.032369499999999995,-0.07770150000000002,0.006433499999999995,-0.013853000000000004,-0.012597999999999998,-0.0891795,,-0.0364525,-0.039640999999999996,-0.046655499999999996,
2010-04-14,-0.044074999999999975,-0.063502,0.012400499999999995,-0.0162285,-0.008231500000000003,-0.07504549999999999,,-0.022136000000000017,-0.04419350000000001,-0.052704,
2010-04-15,-0.029797500000000005,-0.066079,0.01126450000000001,-0.014056999999999993,-0.016344499999999984,-0.07747800000000002,,-0.033380999999999994,-0.0375275,-0.0421425,
2010-04-16,-0.04233300000000001,-0.0650305,0.0174295,-0.008460000000000002,-0.02475250000000001,-0.0721685,,-0.034551,-0.03514949999999999,-0.04647199999999999,
2010-04-19,-0.02978449999999999,-0.059219999999999995,0.020314,-0.012598499999999992,-0.0189125,-0.06224749999999998,,-0.043659,-0.0361165,-0.042665499999999995,
2010-04-20,-0.024844999999999978,-0.04089850000000002,0.020525500000000002,-0.009108999999999999,-0.012312499999999976,-0.04575799999999999,,-0.03766750000000002,-0.0391165,-0.0202615,
2010-04-21,-0.031991500000000006,-0.043395999999999976,0.02366850000000001,-0.0194325,0.005869999999999986,-0.044351500000000016,,-0.02684249999999999,-0.021835499999999994,-0.019296999999999995,
2010-04-22,-0.022299999999999986,-0.049652,0.0183595,-0.009104500000000008,0.013796999999999976,-0.04788250000000002,,-0.026432499999999998,-0.025549499999999996,-0.028438500000000005,
2010-04-23,-0.024248999999999993,-0.041677000000000006,0.0010420000000000151,-0.014339999999999999,0.025209999999999982,-0.04704649999999999,,-0.027180999999999983,-0.018051000000000005,-0.001454999999999998,
2010-04-26,-0.02694350000000001,-0.04971199999999999,-0.0033040000000000014,-0.017607000000000005,0.022923,-0.04398549999999998,,-0.042942499999999995,-0.0367965,-0.006444000000000005,
2010-04-27,-0.02198349999999999,-0.0723635,-0.013141999999999987,-0.022700500000000005,0.006665500000000046,-0.04071449999999999,,-0.00801899999999997,-0.0339825,-0.04048600000000001,
2010-04-28,-0.029584999999999972,-0.082317,-0.005221500000000004,-0.0237915,0.0035145000000000315,-0.0527465,,-0.00677750000000002,-0.031443,-0.016327999999999995,
2010-04-29,-0.027769500000000003,-0.02746700000000002,0.005712499999999995,-0.022094999999999997,0.04439449999999995,-0.032336000000000004,,0.01646249999999999,-0.020683,-0.001851500000000006,
2010-04-30,-0.032948000000000005,-0.0548545,0.002404500000000004,-0.014401999999999998,0.01487250000000001,-0.05009549999999999,,-0.0013199999999999878,-0.033951499999999996,-0.005947000000000008,
2010-05-03,-0.043980500000000006,-0.02595249999999999,0.0056800000000000045,-0.0154385,0.01480999999999999,-0.060963000000000045,,-0.00543400000000005,-0.02781399999999999,-0.024445999999999996,
2010-05-04,-0.04602499999999998,-0.03707750000000001,-0.0032915000000000028,-0.013859500000000004,0.014294499999999988,-0.06559299999999996,,-0.012687499999999963,-0.01976399999999999,-0.02465550000000001,
2010-05-05,-0.052456,-0.05663700000000002,-0.032608,-0.0209455,0.002006500000000022,-0.07418650000000004,,-0.018168999999999935,-0.030374999999999985,-0.03607650000000001,
2010-05-06,-0.06139550000000005,-0.09551750000000003,-0.04729749999999999,-0.0007645000000000013,-0.059090500000000046,-0.1454585,,-0.06468450000000003,-0.073716,-0.10524999999999998,
2010-05-07,-0.05601799999999996,-0.10941999999999999,-0.04646150000000002,-0.015268999999999998,-0.0861865,-0.1164385,,-0.06499850000000001,-0.013673000000000046,-0.095971,
2010-05-10,0.00359850000000006,0.02719149999999998,0.02189949999999999,-0.022761000000000003,0.0630445,0.04264650000000003,,0.156101,0.07577250000000002,-0.04604649999999999,
2010-05-11,0.00521499999999997,0.022955000000000003,0.026370000000000005,-0.015528,0.04317850000000001,0.016253499999999976,,0.11368399999999995,0.08838750000000001,-0.014653499999999986,
2010-05-12,0.020805000000000018,0.04987750000000002,0.044902499999999984,-0.0133285,0.06428449999999997,0.05293399999999998,,0.14565450000000002,0.11002050000000002,-0.010299500000000017,
2010-05-13,0.035638999999999976,0.04002549999999999,0.0333435,-0.01557,0.06019950000000002,0.0430605,,0.1512655,0.11407700000000004,-0.011297000000000001,
2010-05-14,0.005744499999999986,0.0035510000000000264,0.005616500000000024,-0.008975000000000004,0.03199999999999997,0.011104999999999976,,0.10914849999999998,0.12631250000000002,-0.029743500000000006,
2010-05-17,0.02801999999999999,0.017268000000000006,0.005575999999999998,-0.009821500000000004,0.02588849999999998,0.011797000000000002,,0.09150849999999999,0.11315249999999999,-0.025759000000000032,
2010-05-18,0.013309000000000015,-0.005548500000000012,-0.006622000000000017,-0.011006500000000002,-0.002676000000000067,-0.01324599999999998,,0.076511,0.09149449999999998,-0.02460900000000002,
2010-05-19,0.0005415000000000281,-0.026598999999999984,-0.0037085000000000035,-0.016045999999999998,-0.02164200000000005,-0.02723500000000001,,0.08693800000000002,0.0772535,-0.03464400000000001,
2010-05-20,-0.07919799999999994,-0.09591849999999996,-0.02688600000000002,-0.0225695,-0.08053049999999995,-0.095076,,-0.026623500000000022,0.03267300000000001,-0.08467750000000002,
2010-05-21,-0.07663199999999998,-0.049760499999999985,-0.015230999999999995,-0.005934499999999995,0.0019950000000000245,-0.03963850000000002,,0.0586565,0.03532750000000001,-0.029276499999999983,
2010-05-24,-0.02451500000000001,-0.0406165,-0.010447499999999998,-0.009247499999999999,0.04250100000000001,-0.014642000000000044,,0.10921850000000005,0.0953765,-0.004296000000000022,
2010-05-25,-0.05360300000000001,-0.030339999999999978,-0.020166500000000004,-0.0081735,0.050205500000000014,-0.043233999999999995,,0.08187700000000003,0.05765100000000001,-0.011573999999999973,
2010-05-26,-0.03489399999999998,-0.011553499999999994,0.007626500000000008,-0.013374500000000004,0.06310499999999997,0.010548500000000016,,0.06971150000000004,0.0856255,0.0063700000000000145,
2010-05-27,0.04932449999999999,0.06627149999999998,0.038371000000000016,-0.013750499999999999,0.16729349999999998,0.08982750000000006,,0.1824055,0.12242799999999998,0.045481999999999995,
2010-05-28,0.024146,0.03295399999999998,0.02881800000000001,-0.020296500000000002,0.15134750000000002,0.06985449999999999,,0.15313699999999997,0.13095450000000003,0.06440000000000001,
2010-06-01,0.0028449999999999864,0.020268500000000023,0.023314,-0.0157705,0.07005149999999993,0.03472999999999998,,0.11869650000000004,0.1201085,0.042126499999999956,
2010-06-02,0.03520800000000002,0.05628949999999999,0.04279149999999998,-0.015904,0.09393499999999999,0.09937700000000005,,0.18068349999999994,0.14721599999999999,0.05780200000000002,
2010-06-03,0.012704999999999966,0.06786499999999995,0.04462450000000001,-0.0168935,0.09132799999999996,0.07820100000000002,,0.15380000000000005,0.1444025,0.06750050000000002,
2010-06-04,-0.005657000000000023,0.029111500000000012,0.04511600000000002,-0.016757,0.08218649999999994,0.05045450000000007,,0.13036500000000006,0.132822,0.063916,
2010-06-07,-0.030822000000000016,0.005127500000000007,0.00895700000000002,-0.019818000000000002,0.06912599999999997,0.02971199999999996,,0.09615050000000003,0.011409499999999989,0.04228100000000001,
2010-06-08,-0.00960250000000007,0.006502500000000022,0.0012399999999999911,-0.020752500000000007,0.0796965,0.05863299999999999,,0.11190800000000006,0.004925999999999986,0.04774749999999997,
2010-06-09,-0.057282,-0.03400650000000005,-0.0098935,-0.020751500000000003,0.024961500000000025,-0.01534650000000004,,0.013617499999999949,0.006510000000000016,0.051622999999999974,
2010-06-10,-0.014405000000000057,0.026586500000000013,0.017646999999999996,-0.019035999999999997,0.0891635,0.034985000000000044,,0.09721500000000005,0.004865000000000008,0.06837400000000002,
2010-06-11,0.005687500000000012,0.039414000000000005,0.017102499999999993,-0.020779,0.10393350000000001,0.03968699999999997,,0.0981145,0.028566500000000022,0.06116450000000001,
2010-06-14,-0.007118000000000013,0.041261500000000007,0.02588499999999999,-0.0215915,0.10320999999999997,0.04203450000000003,,0.09812599999999999,0.029667499999999986,0.073857,
2010-06-15,0.06268200000000002,0.0713645,0.027120499999999992,-0.02228,0.11525600000000003,0.08516849999999998,,0.12483900000000003,0.037043999999999994,0.103994,
2010-06-16,0.07051100000000005,0.0752505,0.03121199999999999,-0.019787499999999996,0.118232,0.08592949999999999,,0.1305575,0.03240899999999999,0.1323245,
2010-06-17,0.07804449999999999,0.077924,0.02782949999999998,-0.020406499999999998,0.12339950000000005,0.07937349999999999,,0.1268415,0.03082950000000001,0.1288725,
2010-06-18,0.08452749999999998,0.0896345,0.03636249999999999,-0.0206505,0.11894450000000001,0.09513450000000001,,0.1369625,0.025325999999999987,0.11843350000000002,
2010-06-21,0.035856,0.04646699999999998,0.02729999999999999,-0.026490000000000003,0.07986950000000004,0.06595400000000001,,0.148768,0.0028215000000000046,-0.013376000000000013,
2010-06-22,0.03613549999999999,0.03060549999999998,0.02262650000000002,-0.024793499999999996,0.05761999999999995,0.028454999999999953,,0.10548099999999999,0.011153999999999997,0.012737499999999999,
2010-06-23,0.03458549999999999,0.020043000000000033,0.021034000000000025,-0.025753500000000002,0.03626750000000001,0.03479150000000003,,0.09369050000000001,-0.006713499999999997,-0.0038964999999999833,
2010-06-24,0.016722499999999973,6.20000000000065e-05,0.023913500000000004,-0.026053,0.027183500000000027,0.018186000000000035,,0.06245700000000004,-0.00836450000000001,0.00823199999999999,
2010-06-25,0.014255999999999991,0.004889000000000032,0.023928000000000005,-0.024097999999999998,0.04903649999999998,0.02665099999999998,,0.06833099999999998,-0.005279999999999993,-0.015375499999999986,
2010-06-28,-0.02814750000000002,-0.01565850000000002,0.004528499999999991,-0.028015500000000002,0.01563199999999998,-0.03638000000000002,,-0.0025000000000000022,-0.031768000000000005,-0.015067499999999998,
2010-06-29,-0.0778625,-0.057977,-0.009826500000000016,-0.02691,-0.007771000000000028,-0.05706349999999999,,-0.01445249999999998,-0.04011100000000002,-0.040629,
2010-06-30,-0.07514799999999999,-0.037266999999999995,-0.008527000000000007,-0.028079,-0.023182499999999995,-0.0695695,,-0.03602849999999996,-0.020445000000000005,-0.03707100000000001,
2010-07-01,-0.0804455,-0.05479899999999996,-0.002561999999999981,-0.026323,-0.036587499999999995,-0.06637600000000005,,-0.015697499999999975,-0.03426649999999999,-0.028278499999999998,
2010-07-02,-0.07875000000000001,-0.05640100000000001,0.006383,-0.026680000000000006,-0.039807499999999996,-0.08302550000000003,,-0.027393500000000015,-0.010262000000000007,-0.0223815,
2010-07-06,-0.019373999999999947,-0.07245049999999997,-0.01893599999999998,-0.0272535,-0.10068000000000005,-0.08102550000000003,,-0.07278699999999999,-0.02689699999999999,-0.0156815,
2010-07-07,-0.01084750000000001,-0.020805499999999977,-0.011647499999999977,-0.026371500000000003,-0.0089225,-0.05407200000000001,,-0.002568999999999988,-0.005865000000000009,-0.006377000000000008,
2010-07-08,-0.009879000000000027,-0.003720000000000001,-0.009191499999999991,-0.027036,0.0004395000000000371,-0.060254500000000044,,0.001059499999999991,-0.014565000000000008,-0.012503499999999987,
2010-07-09,-0.006268499999999982,0.00792550000000003,-0.0007665000000000033,-0.025364499999999998,0.01643349999999999,-0.04326350000000001,,0.005136499999999988,-0.0019819999999999977,-0.0010219999999999951,
2010-07-12,-0.023511000000000032,-0.019061000000000022,-0.024331499999999992,-0.0294755,-0.022358999999999962,-0.05992350000000002,,-0.03180050000000001,-0.017164000000000013,-0.014715500000000006,
2010-07-13,-0.019981499999999985,-0.004579500000000014,-0.02009999999999998,-0.027633,0.011583999999999983,-0.05173050000000004,,-0.0004624999999999768,-0.0024340000000000056,-0.0027530000000000054,
2010-07-14,-0.022229499999999985,-0.020632499999999998,-0.023517499999999997,-0.022799999999999997,0.00012450000000002737,-0.05275450000000004,,-0.00666650000000002,0.007540000000000005,-0.010235999999999995,
2010-07-15,-0.03609949999999998,-0.04380199999999998,-0.0176925,-0.023875,-0.015313500000000035,-0.07615950000000002,,-0.032787500000000025,-0.009641999999999998,-0.011772500000000005,
2010-07-16,-0.044608499999999995,-0.05393300000000001,-0.015282000000000004,-0.037725999999999996,-0.01677200000000001,-0.07190099999999999,,-0.04091550000000005,-0.0074800000000000005,-0.011299500000000004,
2010-07-19,-0.01644799999999999,-0.017837500000000034,-0.003338500000000008,-0.05796400000000001,0.02897299999999997,-0.039390499999999995,,0.0046780000000000155,0.02613900000000001,0.00031950000000000034,
2010-07-20,-0.008230000000000015,-0.007291500000000006,-0.007998500000000006,-0.0666455,0.023716499999999974,-0.018249000000000015,,0.009192499999999992,0.008528000000000008,0.0002440000000000081,
2010-07-21,-0.02497049999999998,-0.011896999999999991,-0.009351999999999971,-0.030527000000000002,0.018741500000000022,-0.036564999999999986,,-0.000250000000000028,0.0029495000000000077,-2.0000000000006124e-05,
2010-07-22,-0.0039224999999999954,0.015886499999999998,0.0041039999999999965,-0.03485750000000001,0.027968999999999966,-0.008946499999999968,,0.05793549999999997,-0.0016375,0.007476500000000011,
2010-07-23,-0.01598150000000001,0.021272000000000013,0.008369500000000002,-0.04558499999999999,0.029779500000000014,0.0027525000000000466,,0.06452199999999997,-0.011444999999999997,0.012273500000000007,
2010-07-26,0.008686499999999986,0.030231000000000008,0.01433100000000001,-0.096999,0.02720699999999998,0.010204000000000019,,0.05254249999999999,0.017173499999999994,0.003098500000000004,
2010-07-27,0.0023269999999999957,0.026736999999999983,0.008344500000000005,-0.057723,0.03859299999999999,-0.004766500000000007,,0.05123850000000002,0.005236999999999992,-0.007570499999999994,
2010-07-28,0.0009120000000000239,0.01813999999999999,0.006508999999999987,-0.05779750000000001,0.03722200000000003,-0.015450999999999993,,0.0472785,0.0023100000000000065,0.0001265000000000016,
2010-07-29,-0.019013500000000016,-0.017456,0.0010274999999999868,-0.05056200000000001,0.014605499999999993,-0.06866499999999995,,0.015580999999999956,-0.0028549999999999964,-0.018611000000000003,
2010-07-30,-0.02745800000000001,-0.018590499999999982,0.004145499999999996,-0.034125,-0.10967300000000002,-0.06905800000000001,,0.012932500000000013,-0.05803550000000001,-0.020672499999999996,
2010-08-02,0.029589000000000004,0.009686500000000015,0.014277499999999999,-0.070249,0.043273000000000006,-0.04771499999999998,,0.05110049999999999,-0.0185105,-0.04058200000000001,
2010-08-03,0.022909000000000013,0.0027510000000000034,0.0006130000000000024,-0.062665,0.03449849999999999,-0.05026750000000002,,0.042626499999999956,-0.019175500000000005,-0.03966149999999999,
2010-08-04,0.014442999999999984,0.0019015000000000004,0.0005209999999999937,-0.09594699999999999,0.038953000000000015,-0.05953700000000001,,0.038578999999999974,-0.02506450000000001,-0.032427499999999984,
2010-08-05,-0.02382200000000001,0.0005650000000000099,-0.0015259999999999996,-0.1167225,0.012850499999999987,-0.06433049999999998,,0.032264000000000015,-0.021552,-0.031161999999999995,
