,AGG,EMB,EWT,IVV,JNK,PFF,TLT,VGK,VNQ,VPL,VWO
2010-01-29,12.275053271162422,7.694377666013899,759.9741112906121,137.80982760769749,-102.37693687812136,-466.81665820481396,7.116521860753281,-74.7011113041828,152.2200045764987,-329.90257268122286,258.4035380287124
2010-02-26,152.79504138532266,7.397578925335578,861.503131178896,104.31907708545073,68.91413863691105,-681.0447926862198,6.956765984004548,-324.3042493275336,-217.3907767830703,-72.3114913206467,31.375837521204517
2010-03-31,12.05541441976991,7.281881260157759,849.7831916421209,-34.97646837655375,-324.7547563224148,-463.5860476353194,164.31934759238825,-439.2423688087646,664.5246049402394,23.49646393893473,189.69910858913485
2010-04-30,-59.755598882076086,8.950208174084446,359.9240120783143,271.6302187341996,-362.59450843478754,27.38311852937153,268.56069644581765,-332.813205748857,-473.4654899980026,29.3495084262948,402.6388315188077
2010-05-28,108.27364529418472,9.153875474933349,1774.7162894088742,197.32670219371627,-488.44395440795546,-1073.2744935615722,8.19487340408245,839.0598960788169,-417.958737804839,32.59957866112645,-216.0985459269434
2010-06-30,95.48771481104414,7.803531475752318,-721.5490676943799,349.2783938782114,-436.58288218609044,-950.3563120729798,6.761253575884781,767.7005855920432,-182.91916550580743,29.19789608968859,499.59062696170867
2010-07-30,-95.84158605107855,9.027446186829327,1014.1583505415183,27.681672435158447,-275.79450120782644,437.6131323361514,190.36751630463306,-104.88395260974947,-361.9244657748766,32.679521982977796,180.45038761379433
2010-08-31,-151.74903659584226,9.522113560401676,567.3209787815991,195.41117243525392,-136.00459108722865,-789.6664798912497,65.45626923656505,44.13523486116878,-97.9465022326609,36.24099345261882,638.5092644331556
2010-09-30,-23.425323174215624,12.597629199224516,443.1202222174943,79.12629370813531,-100.1388044254395,39.288506603615026,-59.529715338936754,-2.3335072541496045,103.45072869472095,45.15388055236633,212.74252177862408
2010-10-29,187.01011523558205,13.040802498232715,300.65316578971994,134.2908358035256,-255.74413825624694,-158.41141432189428,253.73460082683886,-334.77831515249545,50.99839608080785,46.72257426572287,-201.67962476278146
2010-11-30,568.8157362087737,14.394480114291078,1125.648776128041,392.88551023106606,-662.8452152593974,43.94678575440592,164.64928120230906,-977.3375350689727,-254.31281987391512,48.978180306177315,-588.2462527278631
2010-12-31,263.7257365595264,13.659142349690155,1281.3288153479493,37.0485173441977,592.8584477039603,-825.6883876671524,151.05748229012715,-1059.8673851532503,-209.4867757894544,43.4632781661223,-739.0559110689048
2011-01-31,-66.59119434380203,13.505533987102949,672.9581016379504,140.0690115608599,-39.25720944090052,-598.0326534070472,-144.74361889155017,50.5667534564216,140.47794148702528,42.5812886626126,253.51604797901734
2011-02-28,-66.48922550686854,13.198184260514019,705.8823186881663,100.5417636819932,12.882202381909277,-586.1887685148911,-141.93752349233225,-48.15337278106765,309.73064680254276,39.885353941165356,150.99864454874398
2011-03-31,-71.27310178209163,13.01605764853775,405.38362287033584,139.4330597171352,-41.50192545910189,-613.0915701248573,-150.01556937556325,48.46043960009218,423.7761546939766,42.49986279572847,148.25944522711842
