,EWT,IVV,TLT,AGG,VNQ,VWO,VPL,VGK,PFF,JNK,EMB
2010-02-11,-0.011910000000000032,-0.05406,-0.020386000000000015,0.00044099999999999695,-0.08456399999999997,-0.030453000000000008,-0.03204399999999999,-0.044984000000000024,-0.039927000000000004,-0.009635000000000005,
2010-02-12,-0.026011000000000006,-0.04983199999999999,-0.015119999999999995,0.007960000000000002,-0.09221799999999997,-0.006556000000000006,-0.007933999999999997,-0.038769,-0.028698,0.009679000000000021,
2010-02-16,0.03434200000000004,-0.03201700000000002,-0.012987999999999986,-0.0011760000000000034,-0.07418799999999998,-0.030894000000000033,-0.011546999999999974,-0.04322600000000004,-0.011168999999999998,0.00975899999999999,
2010-02-17,-0.016208,-0.01802100000000001,-0.010890999999999998,0.011764000000000004,-0.030822000000000016,-0.024675999999999976,-0.013720999999999983,-0.0021359999999999713,-0.04022100000000001,-0.02685599999999999,
2010-02-18,0.04707799999999998,-0.019227999999999995,-0.016977000000000006,-0.010049000000000002,-0.06966,0.004585000000000006,-0.035762000000000016,-0.04978200000000002,-0.01747,-0.019061999999999996,
2010-02-19,-0.02041599999999999,-0.02135999999999999,-0.014277999999999999,-0.020027999999999997,-0.019755999999999996,0.0034139999999999726,,-0.046469999999999984,-0.038167999999999994,-0.008640999999999982,
2010-02-22,0.035463999999999996,-0.004727999999999982,-0.0057970000000000105,-0.0025139999999999954,-0.005235999999999963,-0.00836899999999996,,0.006542999999999993,-0.020988999999999994,-0.028577000000000005,
2010-02-23,-0.019043000000000004,0.056056999999999996,-0.010063000000000002,-0.006541999999999999,0.027305999999999997,0.016695000000000015,,0.011836999999999986,-0.04359900000000001,-0.010509999999999992,
2010-02-24,-0.02526700000000001,-0.023715000000000014,-0.013268000000000002,-0.025351,-0.045698000000000016,-0.02795700000000001,,-0.02581,-0.032749,0.025786000000000003,
2010-02-25,-0.012517,-0.06525600000000001,-0.01163800000000001,-0.011678000000000001,-0.052178,-0.04682700000000001,,-0.06549000000000002,-0.049493999999999996,-0.042446,
2010-02-26,-0.019164000000000014,-0.0007240000000000024,-0.013671000000000003,-0.003814000000000005,0.04598600000000003,-0.012596000000000052,,-0.03630600000000003,-0.031844,-0.031819,
2010-03-01,-0.010461999999999999,-0.022521999999999986,-0.003152000000000002,-0.005950999999999998,-0.01348100000000002,-0.008074000000000026,,-0.02903899999999998,-0.025675000000000003,-0.024253999999999998,
2010-03-02,0.018220999999999987,0.011357000000000006,-0.0072470000000000034,-0.008237000000000001,0.012166999999999983,-0.002988999999999964,,-0.007716000000000001,-0.04082,-0.012605000000000005,
2010-03-03,0.03286699999999998,0.006763999999999992,-0.0048920000000000075,-0.009376999999999996,0.043162000000000006,0.004309000000000007,,-0.018397999999999998,-0.012259000000000006,-0.03871799999999999,
2010-03-04,-0.004681999999999992,-0.016653,-0.014925999999999995,-0.05479300000000001,-0.0194,-0.006599999999999995,,-0.012677000000000022,-0.017862000000000003,-0.029216999999999993,
2010-03-05,0.004234999999999989,-0.02998200000000001,-0.009666000000000008,-0.009867,-0.05365600000000004,-0.03494,,-0.017637000000000014,-0.019173999999999997,-0.046118000000000006,
2010-03-08,0.004601999999999995,-0.006379999999999997,-0.012058,-0.008659999999999994,-0.003599999999999992,0.006476999999999955,,-0.01242299999999999,0.000684000000000004,-0.02801400000000001,
2010-03-09,-0.023118,-0.0029659999999999964,-0.0050170000000000076,-0.019875000000000004,0.03307399999999999,-0.024500999999999995,,-0.009594999999999992,-0.013141999999999987,-0.040587999999999985,
2010-03-10,-0.02870599999999998,-0.010074,-0.0002329999999999971,-0.003925999999999999,0.007427000000000017,0.023398999999999975,,-0.017928,-0.016055,-0.026176999999999992,
2010-03-11,0.005089999999999983,-0.036441,-0.0066879999999999995,-0.003387000000000001,0.00888899999999998,-0.016226000000000018,,-0.04070500000000002,-0.020279,-0.021820000000000006,
2010-03-12,-0.009905999999999998,0.0007630000000000137,-0.011031,-0.0038690000000000044,0.00340600000000002,-0.012923000000000018,,-0.02604899999999999,-0.016852999999999993,-0.015239000000000003,
2010-03-15,-0.030580999999999997,-0.042182,-0.0027790000000000037,-0.013163000000000001,0.01744699999999999,-0.027061999999999975,,-0.010255999999999987,-0.004255000000000009,-0.011209999999999998,
2010-03-16,0.00575500000000001,-0.041533,-0.00816,-0.022053000000000003,0.014279999999999987,-0.022923,,-0.028575000000000017,-0.025927999999999993,-0.026894000000000015,
2010-03-17,0.0065820000000000045,-0.012669000000000014,-0.013525999999999996,-0.004348000000000005,-0.010333999999999982,-0.01743699999999998,,-0.0034200000000000064,0.0011409999999999892,-0.004503999999999994,
2010-03-18,0.010820999999999997,-0.031644000000000005,-0.008479,-0.008790000000000006,0.05219700000000002,-0.017746999999999985,,-0.02237900000000001,-0.0033230000000000065,-0.029536000000000007,
2010-03-19,0.007559999999999983,-0.0017739999999999978,-0.005999000000000004,-0.016753999999999998,0.04898600000000003,-0.006419000000000008,,-0.0065599999999999825,-0.009118000000000001,-0.033922999999999995,
2010-03-22,0.033347000000000016,-0.027366,-0.00033199999999999896,-0.009756,-0.028738000000000014,-0.00303500000000001,,-0.020698999999999995,-0.029220999999999997,-0.014267000000000002,
2010-03-23,-0.035414,-0.019816,-8.900000000000574e-05,-0.014823000000000003,-0.044596,-0.024720999999999993,,-0.012680999999999998,-0.008164000000000005,-0.016291,
2010-03-24,0.014628000000000002,0.002929999999999988,-0.004368000000000011,-0.0022749999999999992,-0.020678000000000002,0.001562999999999981,,0.007560000000000011,-0.006432000000000007,-0.011915999999999996,
2010-03-25,0.007495000000000002,0.017406000000000005,-0.0011769999999999975,-0.010497,0.07185000000000002,0.03267599999999998,,0.012498000000000009,0.02290099999999999,-0.012882999999999992,
2010-03-26,0.015062999999999993,-0.0013340000000000019,-0.0031950000000000034,-0.010768,0.035073999999999994,-0.029810999999999976,,-0.04867400000000002,-0.004679000000000003,-0.026313000000000003,
2010-03-29,-0.014568000000000025,-0.005937999999999999,-0.006894999999999998,-0.004921000000000002,-0.03664899999999999,-0.031613,,-0.044013,-0.023275999999999998,-0.018274,
2010-03-30,-0.02874099999999999,-0.003487999999999991,-0.00801700000000001,-0.003261,-0.011137000000000008,-0.011156000000000027,,-0.005368999999999985,-0.011985999999999997,-0.03754400000000001,
2010-03-31,-0.0028829999999999967,0.005730000000000013,-0.010078000000000004,-0.009400000000000006,0.019820999999999978,-0.007177000000000017,,-0.028323999999999988,-0.011904999999999999,-0.05311599999999998,
2010-04-01,-0.017998000000000014,-0.009864000000000012,-0.012373999999999996,-0.007342000000000001,-0.037960999999999995,-0.030124000000000012,,-0.03533,-0.031571,-0.039413000000000004,
2010-04-05,0.008525000000000005,-0.023731000000000002,-0.008040000000000005,-0.011549999999999998,-0.05032300000000001,-0.015931,,-0.023348000000000008,-0.015167,-0.023684999999999998,
2010-04-06,-0.0024749999999999772,-0.01624299999999998,-0.015043999999999988,-0.013082999999999997,-0.028395000000000004,-0.0038710000000000133,,-0.05502599999999999,-0.018936999999999996,-0.03733399999999999,
2010-04-07,-0.01915,-0.014161000000000007,-0.011491999999999988,-0.014833000000000006,-0.004365000000000008,-0.019554000000000016,,-0.0010699999999999876,-0.027672000000000002,-0.028892,
2010-04-08,-0.019296000000000008,-0.009840000000000015,-0.009031999999999998,-0.008829999999999998,-0.022576999999999986,-0.01563600000000001,,-0.047498999999999986,-0.02545900000000001,-0.036316,
2010-04-09,-0.008117999999999986,-0.021745000000000014,-0.010959999999999998,-0.013296000000000002,-0.04299799999999998,-0.014212999999999976,,-0.008480999999999989,-0.020027000000000003,-0.023447999999999997,
2010-04-12,-0.002352999999999994,-0.0011680000000000024,-0.010040999999999994,-0.014133999999999994,-7.199999999998874e-05,0.0017369999999999886,,-0.018526000000000015,-0.009596000000000007,-0.019740999999999995,
2010-04-13,-0.014566999999999997,-0.02249100000000001,-0.012953000000000006,-0.026620000000000005,-0.033476000000000006,-0.010755000000000015,,-0.03707899999999997,-0.014063999999999993,-0.03259100000000001,
2010-04-14,-0.020180000000000003,-0.029932000000000014,-0.006813,-0.027885000000000007,-0.03100900000000001,-0.023759000000000002,,-0.04849999999999999,-0.004463000000000009,-0.01446,
2010-04-15,0.004053000000000001,-0.007174000000000014,-0.00438100000000001,-0.028036,0.03461699999999998,-0.003030000000000005,,-0.027883999999999992,-0.018770999999999996,-0.032581,
2010-04-16,-0.014518000000000003,0.035579,-0.005144999999999997,-0.035424,0.02206500000000003,0.007590999999999987,,-0.008620000000000017,-0.016328999999999996,-0.010742000000000002,
2010-04-19,-0.013463000000000003,-0.04496800000000001,-0.012119999999999992,-0.022980999999999994,-0.053675,-0.040441000000000005,,-0.038774,-0.009111000000000008,-0.013295000000000001,
2010-04-20,0.012310000000000015,-0.024699,-0.008383000000000002,-0.034482000000000006,-0.08118100000000003,-0.015255999999999992,,-0.01618899999999998,-0.014713000000000004,-0.028147000000000005,
2010-04-21,-0.01880699999999999,-0.010509999999999992,-0.010707000000000008,-0.012729000000000004,-0.040634,-0.014821,,-0.00999899999999998,-0.013500999999999999,-0.031369999999999995,
2010-04-22,-0.03325,-0.05847999999999999,-0.012073,-0.033661,-0.04492199999999999,-0.029699000000000003,,-0.031531,-0.035546999999999995,-0.017781000000000005,
2010-04-23,-0.00880599999999998,-0.04384199999999999,-0.014635999999999996,-0.026314000000000004,-0.06031600000000001,-0.04258099999999998,,-0.06806399999999999,-0.022976000000000003,-0.04835,
2010-04-26,-0.021390999999999993,0.01921400000000001,-0.010875999999999997,-0.023086000000000002,0.020044000000000006,-0.005583000000000005,,0.01042499999999999,-0.012365000000000001,-0.020725999999999994,
2010-04-27,-0.019902999999999976,0.05080299999999999,-0.008291999999999994,-0.007896999999999994,0.016299000000000008,0.03936300000000001,,0.06273199999999998,0.007096999999999992,0.016600000000000004,
2010-04-28,-0.019329999999999986,-0.012619999999999992,-0.0049949999999999994,-0.010895000000000002,-0.005296999999999996,-0.010398999999999992,,-0.021789000000000003,-0.004972000000000004,-0.04184800000000001,
2010-04-29,-0.027334999999999998,-0.007998000000000005,-0.014243000000000006,-0.008368,-0.029353000000000018,-0.008338000000000012,,-0.04638499999999998,-0.010768,-0.02969100000000001,
2010-04-30,-0.005923999999999985,0.058001,-0.013631000000000004,-0.015646,0.01008500000000001,0.012885000000000035,,0.03674599999999997,0.024653000000000008,-0.053552,
2010-05-03,-0.013365000000000016,-0.016293000000000002,-0.004942000000000002,-0.012878999999999995,-0.004852000000000023,-0.02174999999999999,,-0.023424,-0.021565999999999988,-0.014881999999999992,
2010-05-04,0.02437600000000001,-0.009204999999999991,-0.006191000000000002,-0.011685000000000001,-0.021874999999999978,0.00028400000000000647,,0.024685000000000012,-0.0033159999999999995,-0.008625000000000008,
2010-05-05,-0.006236000000000019,-0.011804000000000009,-0.009763999999999995,-0.007892999999999997,-0.020573000000000008,0.0060849999999999516,,0.020347999999999977,-0.010889999999999997,-0.017903000000000002,
2010-05-06,0.017427000000000026,-0.03203499999999998,-0.030098999999999987,0.020095000000000002,0.02173900000000001,-0.046319,,-0.038558999999999954,-0.06428,-0.07127800000000001,
2010-05-07,-0.016602000000000006,0.01464399999999999,-0.01492099999999999,-0.0021619999999999973,-0.001566999999999985,-0.02519899999999997,,0.02586700000000003,-0.04280400000000001,-0.058898000000000006,
2010-05-10,0.009294999999999998,-0.02419099999999999,-0.011685000000000001,0.007963999999999999,-0.05038699999999996,-0.024215000000000042,,-0.04599799999999998,0.006260999999999989,-0.04184100000000002,
2010-05-11,0.006398000000000015,0.014173999999999992,-0.008218000000000003,-0.009076,-0.03130500000000003,0.02645900000000001,,0.03406199999999998,-0.04452099999999998,-0.04869899999999999,
2010-05-12,0.01045600000000002,-0.02071500000000001,-0.007193000000000005,-0.016503000000000004,-0.044916999999999985,-0.021553999999999962,,-0.01581100000000002,0.009087000000000012,-0.036743,
2010-05-13,0.007353999999999972,0.03740099999999999,-0.013842999999999994,-0.0051140000000000005,0.026617000000000002,0.026552999999999993,,0.05339900000000003,-0.02371799999999999,-0.013135999999999981,
2010-05-14,-0.016137000000000012,-0.03808,-0.009001000000000009,-0.021298000000000004,-0.023678000000000032,-0.036019999999999996,,-0.032967000000000024,-0.02138699999999999,-0.016349000000000002,
2010-05-17,0.015151999999999999,-0.008776000000000006,-0.007688,-0.016087000000000004,-0.04912899999999998,-0.04938200000000004,,-0.09276699999999999,-0.06773699999999999,-0.05263599999999999,
2010-05-18,-0.01725399999999999,-0.0010069999999999801,-0.013626,-0.011471000000000002,-0.018658000000000008,0.03161599999999998,,0.03276199999999996,-0.012676999999999994,-0.04247799999999999,
2010-05-19,0.02574700000000002,0.008454000000000017,-0.010588999999999987,-0.004588000000000002,-0.027725999999999973,0.005025999999999975,,-0.048980000000000024,-0.039897000000000016,0.003033999999999981,
2010-05-20,-0.018733999999999973,0.036667000000000005,-0.014787999999999996,0.014327,0.07849099999999998,0.028038000000000007,,0.0034370000000000234,-0.008832000000000007,0.046001000000000014,
2010-05-21,0.0013600000000000279,-0.021243000000000012,-0.01367199999999999,-0.021012999999999997,-0.081096,-0.09545700000000001,,-0.06131900000000001,-0.02789899999999998,-0.07512099999999997,
2010-05-24,-0.008963999999999972,0.07151700000000005,-0.009290999999999994,-0.009224999999999997,0.062261999999999984,0.01825199999999999,,0.077293,-0.011469000000000007,-0.034346000000000015,
2010-05-25,-0.006874000000000047,-0.14894599999999997,-0.003684999999999994,-0.020018999999999995,-0.06042499999999995,-0.09865000000000002,,-0.09552,-0.08165999999999998,-0.03800999999999999,
2010-05-26,-0.01739400000000002,0.10346100000000003,-0.006540999999999991,-0.011257000000000003,0.00824999999999998,0.02852699999999997,,0.07952100000000001,-0.023897,0.005268000000000023,
2010-05-27,-0.018277000000000043,-0.073983,-0.012242000000000003,-0.007315000000000002,-0.05198900000000001,-0.023789000000000005,,-0.05151900000000004,-0.030808000000000002,-0.026048000000000016,
2010-05-28,0.0007820000000000049,0.024092000000000002,-0.010977999999999988,-0.020641000000000007,0.026478999999999975,0.01317299999999999,,0.06696199999999997,-0.002959000000000017,-0.05573600000000001,
2010-06-01,-0.020592,0.08024499999999996,-0.014100000000000001,-0.009487000000000002,0.04027900000000001,0.05831399999999998,,0.055381000000000014,-0.04184500000000002,0.0017350000000000143,
2010-06-02,-0.019947999999999966,-0.10489500000000002,-0.01194300000000001,-0.008368,-0.079376,-0.07442399999999999,,-0.05868899999999999,-0.060033999999999976,-0.018979999999999997,
2010-06-03,-0.007099999999999995,-0.034491999999999995,-0.00865100000000002,-0.011949000000000001,-0.02598800000000001,-0.03870600000000002,,-0.020662000000000014,-0.035885,-0.03722500000000001,
2010-06-04,-0.014114000000000015,0.04300499999999996,-0.010919999999999985,-0.006747999999999997,0.009444999999999981,-0.0006390000000000007,,0.07370199999999999,0.01552199999999998,-0.013662000000000007,
2010-06-07,-0.018225999999999964,0.01937500000000003,-0.019161999999999985,-0.03307600000000001,0.013346000000000025,0.03405200000000003,,0.08127699999999999,-0.009016999999999997,0.012390000000000012,
2010-06-08,-0.007286999999999988,-0.04669899999999999,-0.014324000000000003,-0.009536999999999997,-0.07669700000000002,-0.036461999999999994,,-0.10831800000000003,0.002948000000000006,-0.025593000000000005,
2010-06-09,-0.013774000000000008,0.03378900000000001,-0.009417000000000009,-0.007855000000000001,-0.0025470000000000215,0.031150999999999984,,0.06199899999999997,-0.009578000000000003,-0.01206199999999999,
2010-06-10,-0.021309999999999996,-0.031775,-0.014983999999999997,-0.008672000000000006,-0.04850500000000002,-0.012234000000000023,,-0.08565,-0.033881999999999995,-0.04819999999999999,
2010-06-11,-0.025592999999999977,-0.05305599999999999,-0.008853,-0.003569999999999997,-0.05488900000000002,-0.04804000000000003,,-0.04390299999999997,-0.046055,-0.002242999999999995,
2010-06-14,-0.022412000000000043,0.05246299999999998,-0.0010880000000000056,-0.010972999999999997,-0.031308,0.03460500000000005,,0.00666599999999995,-0.019449000000000008,-0.023355999999999988,
2010-06-15,-0.010382000000000002,-0.07264699999999999,-0.015183000000000002,-0.007386000000000004,-0.07294600000000001,-0.06035900000000005,,-0.05112,-0.033297999999999994,-0.01545400000000001,
2010-06-16,-0.02932600000000002,-0.02279299999999998,-0.020495999999999986,-0.011034999999999996,-0.017701999999999996,-0.007870999999999961,,-0.01637500000000003,-0.004984000000000002,-0.040197,
2010-06-17,-0.015251000000000015,-0.042496000000000006,-0.016597,-0.009485,-0.02157300000000001,-0.044260999999999995,,-0.023584999999999967,-0.008097000000000007,-0.042309,
2010-06-18,-0.035906999999999994,0.0010009999999999741,-0.005891000000000007,-0.009082999999999994,-0.02563700000000002,-0.03071099999999999,,-0.0008909999999999751,-0.017957999999999988,-0.026491,
2010-06-21,-0.022409999999999985,0.04703400000000002,-0.009303999999999979,-0.008152,0.008775000000000033,-0.015291999999999972,,-0.0048719999999999875,-0.023815000000000003,0.024499999999999994,
2010-06-22,-0.04423100000000002,-0.004188999999999998,-0.010123000000000021,0.001339,0.119288,0.03823599999999999,,0.008143999999999985,-0.011047999999999988,-0.043021000000000004,
2010-06-23,-0.006804999999999978,0.008599999999999997,-0.010945999999999984,0.0003630000000000022,-0.00660299999999997,-0.016634999999999955,,-0.008960999999999997,-0.005282999999999996,-0.03615300000000002,
2010-06-24,-0.024755,0.037802,-0.007783000000000012,0.0005259999999999987,0.017786999999999997,0.017664000000000013,,0.02535799999999999,-4.900000000000737e-05,-0.013238,
2010-06-25,-0.0028659999999999797,-0.010712,-0.01635800000000001,-0.002017999999999999,-0.05605500000000002,-0.016346000000000027,,-0.016257999999999995,-0.030756000000000006,-0.052277000000000004,
2010-06-28,-0.012882999999999978,0.014437000000000033,-0.013251000000000013,-0.009243000000000001,0.017774000000000012,0.0037880000000000136,,0.010537999999999992,-0.0034160000000000024,-0.035789,
2010-06-29,-0.011379000000000028,0.017622000000000027,-0.013413000000000008,-0.012709999999999999,-0.0042179999999999995,0.004083000000000003,,-0.02290500000000001,0.003011999999999987,-0.02890999999999999,
2010-06-30,0.006468000000000029,0.051008,-0.015829999999999983,-0.006765999999999994,0.02001900000000001,0.024301000000000017,,0.018976999999999966,-0.022438,-0.051772,
2010-07-01,-0.010288999999999993,-0.05531199999999997,-0.014306000000000013,-0.012005999999999996,-0.054537,-0.01721600000000001,,-0.05915500000000001,-0.05483900000000001,-0.076735,
2010-07-02,-0.007330000000000003,0.011162000000000005,-0.011158000000000001,-0.009804,0.0072009999999999574,0.017802999999999958,,-0.003006999999999982,-0.033741999999999994,-0.048829,
2010-07-06,-0.02626400000000001,0.013751000000000013,-0.016258000000000022,-0.008768999999999999,0.03514199999999995,-0.011770999999999976,,-0.08885199999999999,-0.004507999999999998,-0.05374699999999999,
2010-07-07,-0.013080999999999954,-0.10222700000000001,-0.012771000000000005,-0.009036999999999996,-0.07828299999999999,-0.04722000000000004,,-0.028303999999999996,-0.019846000000000003,-0.07516600000000001,
2010-07-08,-0.016100000000000003,-0.03983400000000001,-0.01064900000000002,-0.008542000000000001,-0.06783500000000003,-0.04074099999999997,,-0.01108300000000001,-0.025636000000000006,-0.064371,
2010-07-09,0.0023230000000000195,-0.037452999999999986,-0.011295,-0.010918999999999998,-0.051703000000000054,-0.04410700000000001,,-0.019106999999999985,-0.030448000000000003,-0.06290799999999999,
2010-07-12,0.002652000000000043,-0.028702000000000005,-0.014400999999999997,-0.010865,-0.042455999999999994,-0.013232999999999995,,-0.007822999999999969,-0.006669999999999995,-0.04341500000000001,
2010-07-13,0.005945000000000006,-0.010993000000000003,-0.013628000000000001,-0.008030000000000002,-0.03134199999999998,-0.01369300000000001,,-0.03559500000000004,-0.006208000000000005,-0.06798,
2010-07-14,-0.006184999999999968,-0.02695700000000001,-0.007458999999999993,-0.01668,-0.043323,-0.03375100000000003,,-0.027783000000000002,-0.015682,-0.029232000000000008,
2010-07-15,0.0072470000000000034,-0.036622000000000016,-0.014545000000000002,-0.026209999999999997,-0.046026999999999985,-0.03573500000000002,,-0.05491299999999999,-0.0033180000000000015,-0.070499,
2010-07-16,-0.00616899999999998,0.04012400000000005,-0.009748000000000007,-0.00900999999999999,-0.012502000000000013,0.037744,,0.02701300000000001,0.01286799999999999,-0.043087000000000014,
2010-07-19,-0.020135999999999987,-0.027555000000000024,-0.00810699999999999,-0.034648,-0.09466000000000002,-0.019139000000000017,,-0.024731999999999976,-0.024661999999999996,-0.038631,
2010-07-20,-0.025209999999999982,-0.08746299999999999,-0.012759000000000006,-0.041839,-0.15121300000000001,-0.039536000000000016,,-0.051595,-0.017102,-0.013974,
2010-07-21,-0.0024510000000000365,0.05127800000000002,-0.010011999999999993,-0.05452,0.05159899999999995,0.009904000000000024,,0.025155999999999956,0.009483000000000005,-0.03633600000000001,
2010-07-22,-0.013865000000000016,-0.010151000000000021,-0.006991999999999998,-0.055935,-0.02992800000000001,-0.016142999999999963,,-0.03141100000000002,-0.041661,-0.02736699999999999,
2010-07-23,0.012945000000000012,-0.054874000000000006,-0.006052999999999975,-0.075276,-0.09212100000000001,-0.038412999999999975,,-0.06105200000000002,-0.032358,-0.028313000000000005,
2010-07-26,-0.011115000000000014,-0.04816999999999999,-0.014010000000000009,0.010043999999999997,-0.08260999999999996,-0.032310000000000005,,-0.04514299999999999,-0.028249000000000003,-0.04168100000000001,
2010-07-27,-0.003817999999999988,0.006396000000000013,-7.10000000000155e-05,-0.09365799999999999,-0.015813999999999995,-0.0012330000000000396,,-0.024424999999999975,0.011754,-0.03871100000000001,
2010-07-28,-0.008127999999999996,-0.0012519999999999754,-0.009770000000000001,-0.104033,0.008168000000000009,-0.004958000000000018,,0.016722999999999988,0.024062,-0.029330999999999996,
2010-07-29,-0.005820999999999993,0.004502000000000006,-0.008586999999999984,-0.084994,0.01021099999999997,-0.0047740000000000005,,0.017305999999999988,-0.0038940000000000016,-0.045658000000000004,
2010-07-30,0.008340000000000014,-0.036885,-0.005932999999999994,-0.045133999999999994,0.029965999999999993,-0.032392000000000004,,-0.010757000000000017,0.03336499999999999,-0.054955000000000004,
2010-08-02,0.00540199999999999,-0.04513700000000001,-0.004128999999999994,-0.045248,-0.09006799999999998,-0.024257999999999974,,-0.014416999999999985,-0.065943,-0.072206,
