,AGG,EMB,EWT,IVV,JNK,PFF,TLT,VGK,VNQ,VPL,VWO
2010-01-29,0.09828056437427096,0.05000000000001109,0.10057314520857515,0.20000000000000817,0.04885370958284353,0.05000000000000349,0.047707419165697575,0.09942685479141858,0.10171943562572681,0.1022925808342924,0.10114629041715224
2010-02-26,0.10000000000000991,0.04999999999999187,0.10265051942496897,0.19911649352501498,0.051767012949980915,0.049999999999992516,0.04734948057503003,0.09646597410005095,0.10088350647498372,0.10353402589996344,0.09823298705001286
2010-03-31,0.09873019002861871,0.050000000000048284,0.10126980997115831,0.20190471495674134,0.050000000000014456,0.04936509501444236,0.04746038005775639,0.09809528504331476,0.1025396199422915,0.10000000000001906,0.10063490498559477
2010-04-30,0.09838017271734541,0.049999999999991884,0.10000000000000894,0.20242974092399763,0.051619827282661075,0.050809913641324624,0.046760345434675415,0.09919008635866308,0.09757025907600998,0.10000000000000682,0.10323965456531523
2010-05-28,0.09999999999992819,0.05000000000003757,0.1020932926709536,0.20104664633549305,0.05418658534189516,0.04686006099357289,0.04895335366451334,0.09581341465809694,0.09790670732905969,0.10000000000002042,0.10313993900642913
2010-06-30,0.1056172091746213,0.050000000000039596,0.1042129068811036,0.20140430229371029,0.0471913954126147,0.05000000000001199,0.05280860458741564,0.09438279082523773,0.09578709311892213,0.10000000000001107,0.09859569770631203
2010-07-30,0.10335941650659547,0.049999999999957155,0.1022396110042629,0.2011198055021028,0.04999999999998841,0.04888019449785585,0.04776038899571162,0.09552077799143145,0.09664058349357439,0.09999999999998983,0.10447922200853003
2010-08-31,0.10310270716278873,0.04999999999996351,0.0989657642791068,0.20103423572085657,0.05206847144178185,0.04999999999999621,0.045863057116436574,0.09689729283732348,0.09793152855820648,0.09999999999999085,0.1041369428835488
2010-09-30,0.09854852870831708,0.0499999999999795,0.1007257356458885,0.19999999999998969,0.05145147129176295,0.0529029425835475,0.04709705741643726,0.09782279306231557,0.0992742643541053,0.09999999999999856,0.10217720693765808
2010-10-29,0.09820117615069344,0.050000000000023075,0.10059960794975653,0.2017988238492579,0.04940039205024515,0.05000000000000392,0.04760156820099531,0.09880078410049517,0.10119921589951153,0.1000000000000031,0.10239843179901474
2010-11-30,0.09766485314479208,0.04999999999997409,0.0984432354298093,0.20311352914038575,0.049999999999988456,0.04922161771490087,0.046886470859597594,0.10233514685528608,0.10077838228509076,0.09999999999998652,0.10155676457018861
2010-12-31,0.09920006069183741,0.04999999999996843,0.10239981792451308,0.20079993930816845,0.050000000000005346,0.05159987861634147,0.04680024276732122,0.09840012138366179,0.10319975723268396,0.10000000000000533,0.0976001820754935
2011-01-31,0.09766234775269553,0.0500000000000362,0.10000000000001565,0.20311686966289957,0.0492207825842852,0.0484415651685735,0.04688313033713369,0.10155843483144775,0.10077921741573102,0.1000000000000167,0.10233765224716507
2011-02-28,0.09914451690659389,0.0499999999999912,0.09657806762650911,0.1999999999999996,0.04828903381327573,0.05256644928011753,0.04743355071989836,0.10171096618674669,0.10342193237349197,0.10000000000000149,0.10085548309337447
2011-03-31,0.10218140580596907,0.049999999999999135,0.09563718838813866,0.20327210870889914,0.04890929709701515,0.054362811611866804,0.04781859419405549,0.09999999999999697,0.0967278912911013,0.09999999999999755,0.10109070290296078
2011-04-29,0.09894743977676475,0.04999999999997462,0.09684231933027503,0.20210512044648846,0.04789487955352744,0.05315768066972243,0.05000000000001664,0.09578975910703996,0.10421024089295895,0.09999999999999376,0.10105256022323798
2011-05-31,0.09580800863670538,0.049999999999965766,0.09790400431832359,0.2031439935225198,0.04895200215914394,0.05000000000000278,0.052095995681671364,0.09685600647748033,0.10419199136335563,0.09999999999999669,0.10104799784083471
2011-06-30,0.097997645643681,0.05000000000001075,0.09899882282184917,0.20200235435631067,0.05100117717815388,0.053003531534468275,0.0469964684655282,0.09599529128738236,0.10000000000000013,0.09999999999999946,0.10400470871261619
2011-07-29,0.10000000000005613,0.049999999999967765,0.10193748163566413,0.20096874081782953,0.047093777546501195,0.049031259182166234,0.04806251836433434,0.09612503672867029,0.10290622245349214,0.09999999999999434,0.10387496327132388
2011-08-31,0.10447234122649054,0.050000000000000454,0.10223617061324806,0.19999999999999163,0.0533542559198943,0.04552765877349192,0.051118085306631464,0.096645744080123,0.0977638293867481,0.10000000000000075,0.0988819146933797
2011-09-30,0.10000000000001717,0.04999999999997955,0.10262880302595082,0.19824746464936843,0.05350507070125568,0.04737119697405819,0.04649492929873911,0.10175253535063081,0.09912373232468544,0.10000000000000064,0.10087626767531406
2011-10-31,0.1045136920425749,0.04661473096810747,0.09999999999999393,0.19999999999997956,0.05225684602124953,0.05338526903186589,0.04887157698936637,0.1011284230106171,0.09774315397874789,0.09999999999999218,0.09548630795750526
2011-11-30,0.10099223790855875,0.05297671372573523,0.10396895163427167,0.19999999999998974,0.04999999999999693,0.05198447581713575,0.046031048365732165,0.09702328627429076,0.09999999999999742,0.09801552418286297,0.09900776209142849
2011-12-30,0.10248452367511635,0.05372678551265625,0.10000000000000066,0.1987577381624458,0.049999999999996075,0.054969047350216564,0.051242261837549055,0.09627321448733875,0.09999999999999783,0.09751547632489474,0.09503095264978795
2012-01-31,0.09913459010782177,0.050865409892100824,0.10173081978421701,0.20259622967629964,0.05000000000002786,0.046538360431586524,0.047403770323702236,0.10000000000000907,0.10346163956842772,0.09826918021579914,0.10000000000000812
2012-02-29,0.09762941031194916,0.04841960687463979,0.0999999999999992,0.20237058968805224,0.049999999999993806,0.04920980343731676,0.04683921374927342,0.1000000000000016,0.10316078625072998,0.1007901965626824,0.10158039312536178
2012-03-30,0.09818520383445535,0.05000000000000855,0.09727780575167785,0.203629592331103,0.05090739808277005,0.04999999999999971,0.04637040766890401,0.09909260191722374,0.1027221942483147,0.1018147961655441,0.09999999999999902
2012-04-30,0.09822672113760281,0.04911336056882408,0.10177327886235336,0.19999999999999335,0.0535465577247121,0.05088663943117518,0.04645344227531035,0.09734008170648474,0.10000000000001168,0.10000000000000378,0.10265991829352861
2012-05-31,0.09834108144413856,0.04668216288831474,0.10165891855584783,0.20082945927791307,0.05000000000000843,0.04751162216622775,0.05000000000000347,0.10248837783377374,0.09917054072207795,0.09999999999999917,0.10331783711169533
2012-06-29,0.1019379557969226,0.047093066304586505,0.09612408840611576,0.2009689778984731,0.05000000000000903,0.04999999999999992,0.04903102210152526,0.10387591159388801,0.0980620442030563,0.10000000000000406,0.10290693369541949
2012-07-31,0.10243940839364694,0.05365911259035784,0.09878029580320051,0.19756059160641926,0.051219704196775434,0.05487881678716592,0.04999999999999159,0.0951211832128321,0.09999999999999018,0.09999999999999423,0.09634088740962596
2012-08-31,0.09700276061063873,0.050999079796443594,0.09999999999999949,0.1990009202035488,0.04999999999999823,0.052997239389383284,0.04800184040708037,0.09600368081415028,0.10399631918584039,0.10199815959292081,0.09999999999999598
2012-09-28,0.09836894897026874,0.04918447448512389,0.1024465765446049,0.19999999999999743,0.04999999999999401,0.049999999999998136,0.046737897940522445,0.10326210205947875,0.1008155255148734,0.09755342345539594,0.10163105102974235
2012-10-31,0.09662522562340767,0.04999999999999903,0.10253108078242333,0.20168738718829138,0.04915630640585445,0.05000000000000313,0.047468919217582464,0.10084369359414357,0.10000000000000513,0.09831261281172439,0.10337477437656538
2012-11-30,0.09907830743484153,0.050921692565172795,0.09815661486964729,0.19631322973931054,0.05184338513033614,0.04999999999999866,0.04723492230447435,0.10368677026069913,0.09999999999999899,0.09999999999999777,0.10276507769552276
2012-12-31,0.09611471570056725,0.05000000000001045,0.09805735785028277,0.20194264214972094,0.052913963224563536,0.049999999999998955,0.049999999999997415,0.10097132107485653,0.09902867892514271,0.09708603677542409,0.10388528429943533
2013-01-31,0.09903535180154069,0.04999999999999035,0.10385859279379342,0.19710605540465911,0.050964648198452846,0.05289394459534124,0.048070703603108986,0.10000000000000477,0.1000000000000009,0.09614140720621066,0.10192929639689709
2013-02-28,0.09809056030144651,0.04713584045214369,0.10381887939714836,0.20190943969857106,0.050954719849279365,0.04999999999999747,0.04904528015071013,0.09618112060284799,0.09999999999999824,0.09999999999999665,0.10286415954786061
2013-03-28,0.10000000000001326,0.05000000000000056,0.1021670535411185,0.19783294645887914,0.05325058031168622,0.05433410708223661,0.049999999999996436,0.09566589291775571,0.09674941968831695,0.09891647322943874,0.10108352677055789
2013-04-30,0.0999999999999828,0.05000000000000267,0.10199361255170875,0.20000000000000231,0.053987225103417524,0.05299041882756132,0.047009581172445705,0.0990031937241445,0.09800638744829512,0.09601277489658559,0.10099680627585361
2013-05-31,0.09999999999997239,0.052112036121540944,0.09577592775691361,0.20000000000000592,0.05422407224309786,0.05316805418231676,0.04788796387845787,0.10000000000000268,0.09683194581768707,0.09894398193923044,0.1010560180607744
2013-06-28,0.09900994464473512,0.05198011071049334,0.10099005535524905,0.20000000000000662,0.05297016606573996,0.05000000000000295,0.048019889289507144,0.10396022142098718,0.09702983393426154,0.09603977857901479,0.10000000000000242
2013-07-31,0.10000000000001663,0.05000000000000038,0.0989097090025121,0.20218058199496247,0.051090290997494694,0.0543611639899432,0.04999999999999386,0.10327087299245281,0.0956388360100549,0.09781941800502875,0.09672912700754024
2013-08-30,0.09808664486323695,0.05287003270513597,0.09617328972647976,0.20191335513675743,0.050000000000008094,0.05000000000000157,0.04712996729486042,0.1038267102735197,0.10095667756837987,0.09904332243161965,0.10000000000000059
2013-09-30,0.09888403416832658,0.05446386332662657,0.1000000000000023,0.2011159658316566,0.05223193166330344,0.05334789749496043,0.050000000000002896,0.10000000000000127,0.09776806833669408,0.096652102505039,0.0955361366733869
2013-10-31,0.09889223816577064,0.05110776183422348,0.10000000000000007,0.20000000000000315,0.0533232855026822,0.054431047336906416,0.052215523668454236,0.09999999999999956,0.09556895266309305,0.09778447633154787,0.0966767144973193
2013-11-29,0.09705914650545863,0.049999999999992224,0.10392113799275576,0.1980394310036153,0.05294085349456916,0.04999999999999851,0.04607886200723754,0.0999999999999991,0.09901971550181031,0.10098028449818737,0.10196056899637602
2013-12-31,0.09700352950400691,0.048002353002691456,0.10000000000000035,0.2009988234986627,0.05299647049597255,0.05199764699731689,0.046004706005366575,0.10000000000000202,0.10000000000000164,0.1039952939946365,0.09900117650134234
2014-01-31,0.09891655435829153,0.054333782566943434,0.09566621743304743,0.20108344564173353,0.05325033692521257,0.05216689128347447,0.04999999999999373,0.09674966307478419,0.09999999999999895,0.09999999999999733,0.09783310871652283
2014-02-28,0.10000000000000722,0.05326739105390916,0.1010891303513025,0.19782173929739094,0.052178260702607254,0.05435652140521219,0.04999999999999843,0.09564347859478739,0.09999999999999981,0.09673260894608891,0.09891086964869614
2014-03-31,0.09894819546813224,0.05210360906374167,0.10105180453187011,0.20315541359561187,0.049999999999997,0.054207218127483796,0.04684458640438773,0.09579278187251819,0.09999999999999902,0.09789639093625882,0.09999999999999942
2014-04-30,0.10000000000000872,0.05103154054167557,0.09999999999999999,0.19587383783329343,0.052063081083349706,0.054126162166705835,0.04690537837496833,0.09999999999999858,0.0979369189166479,0.0989684594583229,0.10309462162502908
2014-05-30,0.10000000000002753,0.048973672053207344,0.09589468821286179,0.19794734410642478,0.05205265589356994,0.05410531178713699,0.04692101615964046,0.10307898384035025,0.09999999999999895,0.09999999999999848,0.10102632794678336
2014-06-30,0.09897520506195265,0.04795041012388218,0.10409917975223425,0.19999999999999926,0.052049589876115396,0.05102479493805786,0.04590082024776204,0.10307438481417386,0.09692561518582446,0.09999999999999923,0.09999999999999891
2014-07-31,0.0968990441226444,0.04793269608176081,0.09999999999999976,0.20103365195911915,0.05310095587736161,0.054134607836482655,0.045865392163515595,0.0999999999999981,0.09999999999999941,0.09896634804087942,0.10206730391823914
2014-08-29,0.09683847975194457,0.05105384008268712,0.095784639669247,0.1999999999999986,0.05316152024806545,0.05421536033075068,0.04999999999999774,0.10210768016537515,0.09999999999999983,0.09894615991731111,0.0978923198346228
2014-09-30,0.09793869554588987,0.05000000000000252,0.10206130445410312,0.20309195668115487,0.05412260890820759,0.050000000000000155,0.045877391091795276,0.10103065222705185,0.09690804331884555,0.0989693477729498,0.09999999999999955
2014-10-31,0.10000000000002315,0.05321727045481042,0.09678272954518827,0.19999999999999263,0.05214484696987667,0.05428969393975614,0.04999999999998951,0.09785515303012093,0.10107242348493593,0.0957103060602479,0.09892757651505855
2014-11-28,0.09999999999999164,0.05322199967718113,0.10000000000000064,0.1989260001076069,0.051073999892391926,0.054295999569575044,0.052147999784786105,0.09677800032282179,0.09999999999999981,0.09570400043042955,0.0978520002152155
2014-12-31,0.09790587311453201,0.0500000000000035,0.0989529365572758,0.20314119032816658,0.05000000000000448,0.05418825377088919,0.04685880967184327,0.10104706344272278,0.10000000000000145,0.10209412688544317,0.0958117462291177
2015-01-30,0.10106638285698043,0.05213276571397794,0.09680085142903382,0.19893361714301422,0.053199148570969836,0.0542655314279504,0.047867234286023755,0.1000000000000006,0.09573446857204687,0.10000000000000031,0.10000000000000173
2015-02-27,0.10107832729634643,0.05215665459269182,0.09892167270365446,0.19999999999999946,0.05323498188903725,0.054313309185377856,0.049999999999999906,0.09568669081461938,0.0967650181109646,0.0999999999999999,0.09784334540730899
2015-03-31,0.0989537966993597,0.053138609902056724,0.10000000000000311,0.20209240660137606,0.05418481320275647,0.05104620330068507,0.04686139009792021,0.09790759339861534,0.0958151867972353,0.09999999999999681,0.09999999999999513
2015-04-30,0.09999999999997743,0.05424819231893699,0.09681385576079432,0.20000000000000662,0.053186144239209435,0.05212409615946448,0.048937951920270194,0.10106204807973662,0.09575180768106567,0.10000000000000205,0.09787590384053613
2015-05-29,0.09794909773306057,0.05410180453383871,0.09999999999999548,0.20000000000000562,0.053076353400384954,0.048974548866535,0.04692364659963026,0.10205090226692166,0.10000000000000138,0.09589819546616297,0.10102545113346327
2015-06-30,0.09794660557883808,0.05308009163177418,0.0969199083682196,0.20102669721059013,0.05410678884237932,0.04999999999999976,0.04589321115761473,0.09999999999999704,0.09897330278940122,0.09999999999999713,0.10205339442118883
2015-07-31,0.10000000000001107,0.05424129139504612,0.09893967715123429,0.1999999999999986,0.052120645697526426,0.053180968546286636,0.04787935430247406,0.09575870860494921,0.10106032284876146,0.09681903145371241,0.09999999999999977
2015-08-31,0.09895890872062273,0.052082182558713906,0.09687672616194681,0.19999999999999904,0.053123273838054666,0.050000000000004284,0.04791781744130428,0.10416436511740197,0.1000000000000021,0.09583563488259997,0.10104109127935035
2015-09-30,0.10215461192591288,0.05430922385182222,0.09892269403704321,0.19676808211113234,0.05323191788887022,0.05107730596295615,0.04999999999999792,0.09999999999999852,0.09784538807408837,0.09569077614817738,0.10000000000000069
2015-10-30,0.10438019614589675,0.0510950490364529,0.09999999999999895,0.19780990192706993,0.05219009807292402,0.05328514710938487,0.04999999999999294,0.09671485289060622,0.09999999999999609,0.09561980385414444,0.09890495096353287
2015-11-30,0.09797821288019588,0.05202178711981245,0.09999999999999429,0.19999999999999854,0.05101089355989499,0.050000000000001384,0.04696731932030877,0.10404357423958621,0.09595642576041515,0.10303268067968763,0.09898910644010463
2015-12-31,0.1020425822062432,0.053063873309434816,0.10408516441255385,0.19795741779372403,0.05102129110314259,0.04897870889685981,0.04591483558744801,0.10000000000000323,0.09693612669058602,0.09999999999999842,0.10000000000000599
