Date,BND,BNDX,BSV,EMB,EMLC,HYD,JNK,SCHP,SHM,VB,VBR,VEA,VNQ,VNQI,VO,VOE,VTEB,VTI,VTV,VWO
2016-01-26,74.79287719726562,49.401546478271484,75.8584976196289,89.29960632324219,28.206710815429688,54.49004364013672,27.29851531982422,50.38432312011719,47.13089370727539,96.03404235839844,84.99913787841797,31.227933883666992,67.74185180664062,41.20229721069336,104.65990447998047,73.72557830810547,48.21672821044922,91.28157043457031,70.16350555419922,27.331707000732422
2016-01-27,74.79287719726562,49.550315856933594,75.86795806884766,89.72731018066406,28.223682403564453,54.43755340576172,27.232254028320312,50.59183120727539,47.13089370727539,94.87757110595703,84.23550415039062,31.026994705200195,66.43104553222656,40.86980056762695,103.54232788085938,73.26344299316406,48.16027069091797,90.24287414550781,69.80211639404297,27.15567398071289
2016-01-28,74.84801483154297,49.65259552001953,75.92481994628906,90.19772338867188,28.47840690612793,54.402557373046875,27.356489181518555,50.6484260559082,47.03447723388672,94.74378204345703,84.49007415771484,31.145734786987305,65.9242172241211,41.19355010986328,103.26531982421875,73.46150207519531,48.197906494140625,90.60169219970703,70.0986328125,27.591127395629883
2016-01-29,75.06842041015625,49.810665130615234,76.01012420654297,90.51422119140625,28.835018157958984,54.43755340576172,27.505577087402344,50.89364242553711,47.169456481933594,97.76396179199219,87.18634796142578,31.684614181518555,67.27869415283203,42.57599639892578,105.99715423583984,75.49870300292969,48.22616195678711,92.84902954101562,71.94261169433594,28.563955307006836
2016-02-01,74.91606140136719,49.806949615478516,75.94763946533203,90.0667724609375,28.862340927124023,54.43051528930664,27.32649803161621,50.723880767822266,47.12894058227539,97.67792510986328,87.04492950439453,31.620681762695312,67.39229583740234,42.74223709106445,106.36968231201172,75.63072967529297,48.277957916259766,92.86791229248047,71.82215881347656,28.2767391204834
2016-02-02,75.17376708984375,49.89070510864258,76.1184310913086,89.8692855834961,28.57217025756836,54.57103729248047,27.101688385009766,50.950233459472656,47.28327560424805,95.50838470458984,85.2348403930664,30.908262252807617,66.78058624267578,41.981021881103516,103.88618469238281,73.91422271728516,48.39101791381836,91.07381439208984,70.40443420410156,27.43362808227539
2016-02-03,75.22900390625,49.96516799926758,76.16585540771484,90.26434326171875,28.947677612304688,54.57103729248047,27.20160675048828,50.99739456176758,47.244686126708984,95.97669219970703,85.8570556640625,31.182262420654297,67.22628021240234,42.76848602294922,104.71719360351562,74.75360870361328,48.38159942626953,91.6214828491211,70.9789047241211,28.165555953979492
2016-02-04,75.28424072265625,49.96516799926758,76.21333312988281,90.3759536743164,29.237834930419922,54.53590393066406,27.134998321533203,50.97852325439453,47.244686126708984,96.74128723144531,86.53585815429688,31.246200561523438,67.26123809814453,42.68974304199219,105.32852172851562,75.01769256591797,48.38159942626953,91.83867645263672,71.21057891845703,28.360124588012695
2016-02-05,75.21062469482422,49.97447967529297,76.17536926269531,90.28150939941406,29.050090789794922,54.6939811706543,26.89354133605957,50.86534118652344,47.32185745239258,94.2658920288086,84.93315124511719,30.780391693115234,65.98538208007812,42.05976867675781,103.05518341064453,73.98023223876953,48.48524475097656,89.95015716552734,70.42295837402344,28.063648223876953
2016-02-08,75.53276062011719,50.06756591796875,76.28923034667969,89.87789154052734,28.794065475463867,54.76423263549805,26.568822860717773,50.89364242553711,47.4376106262207,92.28746032714844,83.70756530761719,30.223236083984375,64.09783172607422,41.534786224365234,100.46662902832031,72.4994888305664,48.513511657714844,88.55265045166016,69.66313171386719,27.67451286315918
2016-02-09,75.52357482910156,50.09548568725586,76.28923034667969,89.58589172363281,28.9818172454834,54.746673583984375,26.44392967224121,50.808753967285156,47.4376106262207,91.74270629882812,83.31160736083984,29.894424438476562,62.918121337890625,41.10604476928711,100.31378173828125,72.45233917236328,48.53235626220703,88.43934631347656,69.5797348022461,27.322446823120117
2016-02-10,75.68004608154297,50.039634704589844,76.336669921875,89.67178344726562,29.1695556640625,54.7115364074707,26.402294158935547,50.93138122558594,47.4376106262207,91.79048919677734,83.28331756591797,29.830488204956055,63.35505294799805,41.167301177978516,100.79138946533203,72.44291687011719,48.5794563293457,88.49600982666016,69.40367889404297,27.40583038330078
2016-02-11,75.72606658935547,50.114097595214844,76.35564422607422,89.5687255859375,28.913532257080078,54.51834487915039,26.21912384033203,51.07284927368164,47.45689392089844,90.64358520507812,82.02003479003906,29.437740325927734,62.45498275756836,40.79981231689453,99.25354766845703,71.04705047607422,48.61716079711914,87.4006576538086,68.26394653320312,27.00743293762207
2016-02-12,75.4775390625,49.9000129699707,76.2228012084961,89.92082214355469,29.118358612060547,54.50077819824219,26.643754959106445,50.97852325439453,47.39901351928711,92.37351989746094,83.59445190429688,29.9035587310791,63.17155838012695,41.30729293823242,101.50777435302734,72.68812561035156,48.56061553955078,89.10031127929688,69.7928466796875,27.4521541595459
2016-02-16,75.36709594726562,49.92793655395508,76.19434356689453,90.21281433105469,28.99888038635254,54.623722076416016,26.685386657714844,50.69557571411133,47.47618865966797,94.47614288330078,85.22541046142578,30.47898292541504,64.33379364013672,42.31350326538086,103.76202392578125,74.25375366210938,48.53235626220703,90.72444915771484,70.86772918701172,28.100706100463867
2016-02-17,75.34868621826172,49.96516799926758,76.15637969970703,90.84827423095703,29.374385833740234,54.6939811706543,26.885215759277344,50.67670822143555,47.37973403930664,96.15829467773438,86.44157409667969,31.026994705200195,64.88432312011719,42.75099563598633,105.70104217529297,75.31007385253906,48.466392517089844,92.22583770751953,71.924072265625,28.68440055847168
2016-02-18,75.60639190673828,50.07685089111328,76.25125885009766,91.12307739257812,29.32317543029785,54.93988037109375,26.91019058227539,50.818180084228516,47.418304443359375,95.82376098632812,86.30957794189453,30.880861282348633,65.53971862792969,42.5410041809082,105.357177734375,75.30062103271484,48.494667053222656,91.85755157470703,71.82215881347656,28.545419692993164
2016-02-19,75.5051498413086,50.12340545654297,76.18485260009766,91.04579162597656,29.340253829956055,54.79936218261719,26.960153579711914,50.84648895263672,47.39901351928711,95.99581909179688,86.26244354248047,30.826053619384766,65.91548156738281,43.030982971191406,105.37628173828125,75.18746185302734,48.48524475097656,91.8764419555664,71.67387390136719,28.424978256225586
2016-02-22,75.52357482910156,50.16995620727539,76.19434356689453,91.49234008789062,29.493864059448242,54.623722076416016,27.22658920288086,50.93138122558594,47.4376106262207,97.22872161865234,87.4786148071289,31.20053482055664,66.54464721679688,43.494720458984375,107.18158721923828,76.50785827636719,48.41929244995117,93.2173080444336,72.67463684082031,29.129117965698242
2016-02-23,75.56957244873047,50.17926025390625,76.24177551269531,91.47517395019531,29.32317543029785,54.7115364074707,27.19327735900879,51.082275390625,47.4376106262207,96.41632843017578,86.62069702148438,30.679920196533203,66.36988830566406,42.81223678588867,105.9302978515625,75.71561431884766,48.40985870361328,92.0936279296875,71.74801635742188,28.49909782409668
2016-02-24,75.62480163574219,50.24440383911133,76.24177551269531,91.49234008789062,29.42558479309082,54.553466796875,27.23491096496582,51.19546127319336,47.39901351928711,97.21917724609375,87.29947662353516,30.588581085205078,66.29122924804688,43.24972915649414,106.58937072753906,76.11173248291016,48.40985870361328,92.56574249267578,71.97039794921875,28.49909782409668
2016-02-25,75.7352523803711,50.32817459106445,76.32720947265625,91.81008911132812,29.39145278930664,54.7115364074707,27.35148048400879,51.39352798461914,47.32185745239258,98.2131576538086,88.1479721069336,30.953927993774414,67.64572143554688,43.53846740722656,107.86932373046875,76.97943115234375,48.45698165893555,93.66108703613281,72.82289123535156,28.545419692993164
2016-02-26,75.66162872314453,50.32817459106445,76.20381927490234,91.96467590332031,29.18663787841797,54.64128494262695,27.534656524658203,51.32748794555664,47.28327560424805,98.90130615234375,88.60990905761719,30.844327926635742,67.29618072509766,43.0834846496582,108.28006744384766,77.0643081665039,48.30622100830078,93.58555603027344,72.64684295654297,28.295270919799805
2016-02-29,75.7076416015625,50.43988037109375,76.25125885009766,92.1020736694336,29.32317543029785,54.64128494262695,27.834400177001953,51.4406852722168,47.30257034301758,98.51899719238281,88.49678802490234,30.707317352294922,67.03401947021484,42.978485107421875,107.44903564453125,76.52672576904297,48.37218475341797,92.8395767211914,72.01673126220703,28.471303939819336
2016-03-01,75.45442962646484,50.42591094970703,76.11713409423828,93.17906951904297,29.72256851196289,54.68007278442383,28.3447208404541,51.28034591674805,47.30449295043945,100.5738754272461,90.1937484741211,31.501943588256836,68.92155456542969,44.063446044921875,109.98030090332031,77.96971893310547,48.32595443725586,95.04915618896484,73.60124969482422,29.50897979736328
2016-03-02,75.40830993652344,50.276817321777344,76.09818267822266,92.95486450195312,29.7911319732666,54.57429122924805,28.143747329711914,51.42182540893555,47.15008544921875,101.68253326416016,91.27791595458984,31.721153259277344,69.41967010498047,44.43968200683594,110.75398254394531,78.8374252319336,48.222171783447266,95.57794952392578,74.20355224609375,29.962966918945312
2016-03-03,75.44519805908203,50.30479049682617,76.14566040039062,93.06697845458984,30.031097412109375,54.5919189453125,28.219106674194336,51.54443359375,47.11149215698242,102.83899688720703,92.4280776977539,32.0590934753418,69.78669738769531,44.72842025756836,111.7951431274414,79.657958984375,48.23160934448242,96.05006408691406,74.59272766113281,30.287240982055664
2016-03-04,75.40830993652344,50.32341766357422,76.08868408203125,93.29116821289062,30.33963966369629,54.5919189453125,28.311216354370117,51.3652229309082,47.07289505004883,103.48889923095703,93.12572479248047,32.30570602416992,69.7954330444336,44.99091339111328,112.04350280761719,79.91262817382812,48.184425354003906,96.38056182861328,74.8799819946289,30.95432472229004
2016-03-07,75.38987731933594,50.342041015625,76.03167724609375,93.47225189208984,30.391067504882812,54.6271858215332,28.336336135864258,51.20489501953125,47.15008544921875,104.32997131347656,93.88935089111328,32.2783088684082,69.97893524169922,44.80717086791992,112.48287200927734,80.22383880615234,48.16556167602539,96.578857421875,75.14869689941406,30.88946533203125
2016-03-08,75.63884735107422,50.47249984741211,76.1076431274414,93.10145568847656,30.236793518066406,54.768211364746094,28.143747329711914,51.374656677246094,47.13079071044922,102.026611328125,91.900146484375,31.92209243774414,69.26238250732422,44.50093078613281,110.6202621459961,78.89401245117188,48.23160934448242,95.37964630126953,74.27769470214844,30.352094650268555
2016-03-09,75.50975799560547,50.342041015625,76.0696792602539,93.32566833496094,30.56246566772461,54.73295211791992,28.210729598999023,51.34637451171875,47.16938400268555,102.52360534667969,92.39979553222656,32.0590934753418,69.64686584472656,44.70217514038086,111.2220458984375,79.38444519042969,48.1561164855957,95.84233093261719,74.69466400146484,30.546663284301758
2016-03-10,75.47288513183594,50.165008544921875,75.9936752319336,93.27391052246094,30.545333862304688,54.662445068359375,28.411706924438477,51.11056900024414,47.11149215698242,102.04570770263672,92.17353057861328,32.031700134277344,69.3934555053711,44.61467361450195,111.28890228271484,79.5070571899414,48.20330047607422,95.81401062011719,74.69466400146484,30.4725399017334
2016-03-11,75.37142944335938,50.33272933959961,75.97467803955078,93.8516616821289,30.922441482543945,54.68007278442383,28.74665069580078,51.082275390625,47.13079071044922,104.1388168334961,93.92707824707031,32.862857818603516,70.94892883300781,45.71713638305664,113.62910461425781,81.11983489990234,48.20330047607422,97.4381332397461,75.88072967529297,31.139619827270508
2016-03-14,75.5374526977539,50.31410217285156,76.00318908691406,93.64471435546875,30.7338809967041,54.80345916748047,28.67966079711914,51.082275390625,47.092193603515625,103.79473876953125,93.56883239746094,32.789791107177734,70.95767211914062,45.83088684082031,113.3712158203125,80.89348602294922,48.25046920776367,97.32481384277344,75.6861572265625,30.963579177856445
2016-03-15,75.46363830566406,50.31410217285156,76.0411605834961,93.11870574951172,30.373920440673828,54.75058364868164,28.495437622070312,50.97852325439453,47.07289505004883,102.63980865478516,92.75220489501953,32.45677947998047,70.99261474609375,45.47861862182617,112.51141357421875,80.18167877197266,48.21272277832031,96.99278259277344,75.47301483154297,30.441070556640625
2016-03-16,75.75879669189453,50.43522644042969,76.24066925048828,94.04134368896484,30.768178939819336,54.87397003173828,28.69640350341797,51.497283935546875,47.13079071044922,103.63658905029297,93.72686004638672,32.79620361328125,71.84901428222656,46.02191162109375,113.56462097167969,81.05249786376953,48.222171783447266,97.59992980957031,75.85291290283203,31.081451416015625
2016-03-17,75.9248046875,50.53770446777344,76.33563995361328,94.7743148803711,31.333831787109375,54.96210861206055,28.888994216918945,51.60102081298828,47.121131896972656,105.0455093383789,95.19354248046875,33.09894943237305,72.86267852783203,46.661590576171875,114.43589782714844,81.90438842773438,48.259910583496094,98.34938049316406,76.4645004272461,31.71254539489746
2016-03-18,75.9893569946289,50.64020538330078,76.35464477539062,94.8519058227539,31.31667709350586,54.99735641479492,28.922494888305664,51.846248626708984,47.10184860229492,105.77393341064453,95.68561553955078,33.043907165527344,72.54810333251953,46.6966438293457,115.01039123535156,82.17887878417969,48.35426330566406,98.78577423095703,76.80735778808594,31.926000595092773
2016-03-21,75.85102844238281,50.64020538330078,76.26914978027344,95.20545959472656,31.38524627685547,54.96210861206055,28.914119720458984,51.836814880371094,47.11149215698242,105.59183502197266,95.54366302490234,32.97968673706055,71.89331817626953,46.670352935791016,114.9816665649414,82.15996551513672,48.32595443725586,98.88066101074219,76.85957336425781,32.05593490600586
2016-03-22,75.83257293701172,50.696102142333984,76.19316101074219,95.02433013916016,31.38524627685547,54.99735641479492,28.872249603271484,51.733062744140625,47.11149215698242,105.6397476196289,95.5625991821289,32.942989349365234,71.89331817626953,46.60025405883789,115.08698272705078,82.19782257080078,48.335384368896484,98.85216522216797,76.7476577758789,31.91672134399414
2016-03-23,75.99859619140625,50.686805725097656,76.20264434814453,94.42937469482422,31.025287628173828,55.050228118896484,28.721521377563477,51.79909896850586,47.092193603515625,103.90498352050781,94.08643341064453,32.585208892822266,71.50450134277344,46.03067398071289,113.89972686767578,81.25127410888672,48.35426330566406,98.04580688476562,76.20671844482422,31.424842834472656
2016-03-24,75.90636444091797,50.74269485473633,76.20264434814453,94.20519256591797,30.905298233032227,54.96210861206055,28.595918655395508,51.6859016418457,47.092193603515625,104.06790924072266,94.30406951904297,32.37421798706055,71.53101348876953,45.820369720458984,113.7369613647461,81.15660858154297,48.35426330566406,98.0173568725586,76.16009521484375,31.378437042236328
2016-03-28,75.94325256347656,50.658836364746094,76.25012969970703,94.38626098632812,31.093849182128906,54.99735641479492,28.453569412231445,51.676483154296875,47.11149215698242,104.25000762939453,94.44600677490234,32.57604217529297,72.17609405517578,46.03067398071289,114.12952423095703,81.35538482666016,48.38256072998047,98.0837631225586,76.18807220458984,31.46196746826172
2016-03-29,76.2568359375,50.845184326171875,76.46862030029297,94.87779998779297,31.31667709350586,55.10311508178711,28.537307739257812,52.280113220214844,47.15974807739258,106.4831771850586,96.25335693359375,32.96133804321289,73.74011993408203,46.82808303833008,115.46995544433594,82.16941833496094,48.44860076904297,99.17475128173828,76.682373046875,31.76822853088379
2016-03-30,76.22916412353516,50.8545036315918,76.49714660644531,94.97264099121094,31.625219345092773,55.10311508178711,28.637786865234375,52.30839157104492,47.10184860229492,106.56942749023438,96.29121398925781,33.20903396606445,73.59874725341797,47.055912017822266,115.76678466796875,82.41551971435547,48.38256072998047,99.55420684814453,76.97149658203125,32.13018798828125
2016-03-31,76.3767318725586,50.81722640991211,76.59212493896484,95.15369415283203,31.865201950073242,55.244140625,28.67966079711914,52.37443161010742,47.11149215698242,106.85697174072266,96.4047622680664,32.91546630859375,74.04940032958984,46.88942337036133,116.07316589355469,82.46283721923828,48.5429573059082,99.44036102294922,76.84093475341797,32.09306335449219
2016-04-01,76.46257019042969,50.794837951660156,76.55996704101562,95.40386962890625,31.799795150756836,54.952232360839844,28.741973876953125,52.39327621459961,47.07865524291992,107.10617065429688,96.52777862548828,32.54851531982422,73.95220947265625,46.652828216552734,116.5423355102539,82.70894622802734,48.576969146728516,100.0665054321289,77.18600463867188,32.18587112426758
2016-04-04,76.46257019042969,50.7855224609375,76.56948852539062,95.37792205810547,31.713768005371094,55.022987365722656,28.632524490356445,52.42157745361328,47.10763168334961,106.30107879638672,95.5625991821289,32.47513198852539,73.84616088867188,46.556434631347656,115.7380599975586,81.99903869628906,48.59587097167969,99.64907836914062,76.85025024414062,31.749670028686523
2016-04-05,76.60121154785156,50.897464752197266,76.712158203125,95.12688446044922,31.28356170654297,55.23529815673828,28.514657974243164,52.468746185302734,47.12694549560547,105.07426452636719,94.48384857177734,31.86965560913086,73.36016845703125,46.2409782409668,114.48377990722656,81.05249786376953,48.69977569580078,98.68142700195312,76.1321029663086,31.155698776245117
2016-04-06,76.56424713134766,50.86013412475586,76.65505981445312,95.35196685791016,31.455652236938477,55.288368225097656,28.725139617919922,52.33670425415039,47.14625930786133,106.25316619873047,95.20301818847656,32.38338851928711,73.53688049316406,46.784271240234375,115.77635192871094,81.79081726074219,48.68087387084961,99.76292419433594,76.79428100585938,31.554773330688477
2016-04-07,76.81376647949219,50.87879943847656,76.75968170166016,94.96240234375,31.19753074645996,55.394527435302734,28.5567569732666,52.5064697265625,47.25249099731445,104.90174865722656,94.0107421875,31.924701690673828,73.077392578125,46.31107711791992,114.40717315673828,80.87266540527344,48.8036994934082,98.56759643554688,75.8896255493164,30.89583396911621
2016-04-08,76.74909973144531,50.88811492919922,76.75019073486328,95.26537322998047,31.49006462097168,55.19990158081055,28.741973876953125,52.42157745361328,47.204193115234375,105.49598693847656,94.7204360961914,32.53017044067383,73.48387908935547,46.924476623535156,114.80931854248047,81.10929107666016,48.81313705444336,98.85216522216797,76.1694107055664,31.434123992919922
2016-04-11,76.73983001708984,50.86013412475586,76.712158203125,95.68955993652344,31.885847091674805,55.341453552246094,28.7924747467041,52.31782913208008,47.18488311767578,105.26594543457031,94.7204360961914,32.55769348144531,73.33364868164062,47.10849380493164,114.49335479736328,81.19448852539062,48.82258987426758,98.57708740234375,76.1041259765625,31.851757049560547
2016-04-12,76.61971282958984,50.7855224609375,76.62652587890625,95.81941223144531,32.126739501953125,55.270668029785156,28.97769546508789,52.12921142578125,47.194541931152344,106.31066131591797,95.9505615234375,33.05308151245117,73.86382293701172,47.511573791503906,115.38379669189453,81.91386413574219,48.82258987426758,99.53522491455078,76.87822723388672,32.3436393737793
2016-04-13,76.66590118408203,50.84148025512695,76.58849334716797,96.21759033203125,32.14397430419922,55.58914566040039,29.179750442504883,52.12921142578125,47.213863372802734,108.3233871459961,97.62545013427734,33.57597732543945,73.53688049316406,47.88837432861328,116.93487548828125,82.95506286621094,48.81313705444336,100.70211029052734,77.74560546875,32.94689178466797
2016-04-14,76.60121154785156,50.85080337524414,76.56948852539062,96.33877563476562,32.178375244140625,55.58914566040039,29.154495239257812,52.04431915283203,47.24283218383789,108.112548828125,97.37939453125,33.612674713134766,73.13042449951172,47.70435333251953,116.51358795166016,82.6237564086914,48.784793853759766,100.6641616821289,77.76423645019531,32.77983856201172
2016-04-15,76.7768325805664,50.906768798828125,76.66460418701172,96.39073944091797,32.09233856201172,55.624534606933594,29.09557342529297,52.185794830322266,47.26214599609375,108.40966033935547,97.70113372802734,33.52094268798828,73.67826843261719,47.52033615112305,116.72425079345703,82.75627136230469,48.88870620727539,100.61672973632812,77.6709976196289,32.58494186401367
2016-04-18,76.74909973144531,50.8321647644043,76.64558410644531,96.44268798828125,32.09233856201172,55.624534606933594,29.297618865966797,52.15749740600586,47.26214599609375,108.94637298583984,98.17427062988281,33.823673248291016,74.03173065185547,47.93218231201172,117.41362762451172,83.29580688476562,48.860382080078125,101.290283203125,78.2398910522461,32.696311950683594
2016-04-19,76.7952880859375,50.86013412475586,76.61701965332031,96.81491088867188,32.53974151611328,55.60683822631836,29.457576751708984,52.27067565917969,47.213863372802734,109.38726043701172,98.70416259765625,34.410797119140625,74.06707000732422,48.265174865722656,117.87319946289062,83.93946075439453,48.84147644042969,101.57489013671875,78.85543823242188,33.197479248046875
2016-04-20,76.58272552490234,50.897464752197266,76.50291442871094,96.89282989501953,32.59136199951172,55.71298599243164,29.516523361206055,52.09147262573242,47.2331657409668,109.45435333251953,98.6947021484375,34.41997146606445,72.81230926513672,48.30022430419922,117.98809814453125,83.92052459716797,48.79425811767578,101.67924499511719,78.98601531982422,32.98402404785156
2016-04-21,76.49029541015625,50.729557037353516,76.51240539550781,96.54657745361328,32.264408111572266,55.6776008605957,29.41547966003418,52.006595611572266,47.204193115234375,108.67801666259766,97.74844360351562,34.2181396484375,71.51334381103516,47.82703399658203,117.26042938232422,83.22008514404297,48.75646209716797,101.17644500732422,78.44507598876953,32.6220703125
2016-04-22,76.46257019042969,50.67359924316406,76.52191925048828,96.3994140625,32.126739501953125,55.6776008605957,29.49966812133789,52.006595611572266,47.24283218383789,109.70355987548828,98.85557556152344,34.190616607666016,72.29095458984375,47.879608154296875,117.81575775146484,83.74067687988281,48.85091781616211,101.31875610351562,78.65959167480469,32.50141143798828
2016-04-25,76.37013244628906,50.626976013183594,76.51240539550781,96.00984954833984,31.851421356201172,55.69529342651367,29.39864158630371,51.940555572509766,47.204193115234375,109.11890411376953,98.17427062988281,34.043846130371094,72.89183807373047,48.081153869628906,117.36575317382812,83.31473541259766,48.84147644042969,101.07210540771484,78.41709899902344,32.24155807495117
2016-04-26,76.25926208496094,50.561676025390625,76.40779113769531,96.09642028808594,32.10954284667969,55.73067092895508,29.516523361206055,51.93112564086914,47.204193115234375,110.0869369506836,99.3192367553711,34.172279357910156,73.17459869384766,48.28269958496094,118.15086364746094,83.96785736083984,48.81313705444336,101.34720611572266,78.73418426513672,32.6220703125
2016-04-27,76.49029541015625,50.61763381958008,76.54096221923828,96.52923583984375,32.22999572753906,55.99606704711914,29.67646598815918,52.195228576660156,47.25249099731445,110.70032501220703,99.90591430664062,34.22731399536133,73.13042449951172,48.31774139404297,118.91683197021484,84.66828918457031,48.84147644042969,101.59385681152344,79.2098617553711,32.81696319580078
2016-04-28,76.62894439697266,50.608306884765625,76.58849334716797,96.72837829589844,32.436492919921875,56.04914474487305,29.668046951293945,52.45930862426758,47.25249099731445,109.46395111083984,98.92180633544922,33.78697967529297,72.9802017211914,47.862083435058594,117.49979400634766,83.66495513916016,48.917057037353516,100.68312072753906,78.45440673828125,32.48285675048828
2016-04-29,76.68441009521484,50.68293380737305,76.66460418701172,96.63311004638672,32.60856628417969,56.03144836425781,29.71855926513672,52.49702835083008,47.24283218383789,108.7451171875,98.42975616455078,33.67689514160156,72.30862426757812,47.870849609375,116.67636108398438,83.2768783569336,48.96430206298828,100.09495544433594,78.0067367553711,32.417884826660156
