Date,EEM,EFA,IYR,LQD,SHY,TLT,VTI
2016-02-10,27.595205307006836,47.7662239074707,59.5709342956543,101.96390533447266,81.59767150878906,122.2945556640625,88.0201187133789
2016-02-11,27.133872985839844,47.06998062133789,58.694114685058594,102.30452728271484,81.67443084716797,123.15105438232422,86.93065643310547
2016-02-12,27.6046199798584,47.89447784423828,59.45579528808594,101.73084259033203,81.57843780517578,121.10653686523438,88.62117004394531
2016-02-16,28.216594696044922,48.865562438964844,60.59832763671875,101.24679565429688,81.53045654296875,119.82634735107422,90.236572265625
2016-02-17,28.77207374572754,49.70838928222656,61.147457122802734,101.21988677978516,81.5496597290039,119.08959197998047,91.72989654541016
2016-02-18,28.602603912353516,49.451873779296875,61.731998443603516,102.04457092285156,81.6168441772461,120.55390930175781,91.36358642578125
2016-02-19,28.470796585083008,49.396907806396484,61.86484909057617,101.9728775024414,81.5400390625,120.65521240234375,91.38236999511719
2016-02-22,29.176916122436523,49.95573425292969,62.58226013183594,102.17904663085938,81.5496597290039,120.59077453613281,92.71602630615234
2016-02-23,28.55552864074707,49.14039611816406,62.431697845458984,102.38520812988281,81.55926513671875,121.07888793945312,91.598388671875
2016-02-24,28.489627838134766,48.966339111328125,62.458255767822266,102.48379516601562,81.57843780517578,120.83943176269531,92.0679702758789
2016-02-25,28.583776473999023,49.552650451660156,63.59193801879883,103.0574951171875,81.59767150878906,121.27227020263672,93.15741729736328
2016-02-26,28.301326751708984,49.42439651489258,63.39707565307617,103.02164459228516,81.49208068847656,120.10263061523438,93.0822982788086
2016-02-29,28.54611587524414,49.1312370300293,63.290794372558594,103.09335327148438,81.5400390625,120.62759399414062,92.34033203125
2016-03-01,29.562929153442383,50.413795471191406,64.93817138671875,102.53145599365234,81.43153381347656,118.50349426269531,94.53802490234375
2016-03-02,29.958358764648438,50.76191711425781,65.43413543701172,102.7382583618164,81.42193603515625,118.99256896972656,95.06398010253906
2016-03-03,30.297298431396484,51.256622314453125,65.76185607910156,103.22368621826172,81.45072937011719,119.4262466430664,95.5335464477539
2016-03-04,30.899852752685547,51.63222885131836,65.9389877319336,103.20574188232422,81.39312744140625,118.66035461425781,95.86227416992188
2016-03-07,30.8527774810791,51.5681037902832,66.06298065185547,103.3226089477539,81.33551788330078,118.62344360351562,96.05950927734375
2016-03-08,30.325542449951172,51.064239501953125,65.38101959228516,103.87101745605469,81.39312744140625,119.93374633789062,94.86674499511719
2016-03-09,30.513839721679688,51.256622314453125,65.6467056274414,103.75411224365234,81.36431121826172,119.2048110961914,95.32693481445312
2016-03-10,30.560911178588867,51.17417907714844,65.47843170166016,104.18561553955078,81.35472106933594,118.71576690673828,95.29876708984375
2016-03-11,31.20113182067871,52.51169204711914,67.02837371826172,104.48233795166016,81.27789306640625,117.51622772216797,96.91415405273438
2016-03-14,31.01283073425293,52.401763916015625,66.9397964477539,104.7879867553711,81.27789306640625,117.88530731201172,96.80144500732422
2016-03-15,30.570329666137695,51.907066345214844,66.92208862304688,104.75202178955078,81.30668640136719,117.99602508544922,96.47119903564453
2016-03-16,31.18229866027832,52.36511993408203,67.7723388671875,105.25546264648438,81.4699478149414,118.34664154052734,97.07508087158203
2016-03-17,31.86958885192871,52.768211364746094,68.72001647949219,105.57910919189453,81.46034240722656,118.835693359375,97.82051086425781
2016-03-18,32.039058685302734,52.676597595214844,68.45433044433594,105.82184600830078,81.47956848144531,119.08482360839844,98.25454711914062
2016-03-21,32.10496520996094,52.594146728515625,68.0114974975586,105.6959457397461,81.4699478149414,118.17135620117188,98.34893035888672
2016-03-22,32.0296516418457,52.502540588378906,68.02919006347656,105.4981918334961,81.42193603515625,118.1436538696289,98.32058715820312
2016-03-23,31.48357582092285,51.97119140625,67.54965209960938,106.02862548828125,81.4699478149414,119.48159790039062,97.51856231689453
2016-03-24,31.408260345458984,51.62306594848633,67.60342407226562,105.983642578125,81.43153381347656,119.52771759033203,97.4902572631836
2016-03-28,31.51181983947754,51.93454360961914,68.12326049804688,106.04656982421875,81.45072937011719,119.68460083007812,97.55632019042969
2016-03-29,31.94490623474121,52.493377685546875,69.4765625,106.5230484008789,81.60440826416016,120.9394760131836,98.64144134521484
2016-03-30,32.27442932128906,52.887306213378906,69.36902618408203,106.39717102050781,81.61398315429688,119.66614532470703,99.01884460449219
2016-03-31,32.246192932128906,52.36511993408203,69.78128814697266,106.81971740722656,81.65242767333984,120.51505279541016,98.9056167602539
2016-04-01,32.152042388916016,51.80628967285156,69.82610321044922,107.16431427001953,81.60533905029297,120.8293685913086,99.52839660644531
2016-04-04,31.766029357910156,51.69635772705078,69.7275161743164,107.17334747314453,81.6629638671875,120.90338134765625,99.11321258544922
2016-04-05,31.14463996887207,50.679473876953125,69.33317565917969,107.5158920288086,81.69184875488281,122.2255859375,98.15076446533203
2016-04-06,31.521240234375,51.503971099853516,69.50347137451172,107.4258041381836,81.6629638671875,121.33794403076172,99.22645568847656
