Date,BNDX,IUSB,IVE,IWN,IWS,LQD,MUB,SHV,VEA,VTI,VTIP,VWO,VWOB
2016-01-27,49.550315856933594,45.44945526123047,76.1693344116211,78.3197250366211,58.98723220825195,101.98360443115234,103.515380859375,106.92539978027344,31.026994705200195,90.24287414550781,46.16212844848633,27.15567398071289,63.94447708129883
2016-01-28,49.65259552001953,45.50883865356445,76.43929290771484,78.84956359863281,59.13716125488281,102.10045623779297,103.53398895263672,106.92539978027344,31.145734786987305,90.60169219970703,46.18121337890625,27.591127395629883,64.26727294921875
2016-01-29,49.810665130615234,45.63214874267578,78.33840942382812,81.2905502319336,60.814483642578125,102.63093566894531,103.67337799072266,106.93511199951172,31.684614181518555,92.84902954101562,46.26708984375,28.563955307006836,64.31961822509766
2016-02-01,49.806949615478516,45.69636535644531,78.2267074584961,80.77964782714844,60.75825500488281,102.3037338256836,103.4347915649414,106.91473388671875,31.620681762695312,92.86791229248047,46.16212844848633,28.2767391204834,64.34587860107422
2016-02-02,49.89070510864258,45.79269790649414,76.65342712402344,79.17123413085938,59.558837890625,102.49313354492188,103.70481872558594,106.9438247680664,30.908262252807617,91.07381439208984,46.2098388671875,27.43362808227539,64.1970443725586
2016-02-03,49.96516799926758,45.74224853515625,77.50057220458984,79.52131652832031,60.32721710205078,102.2406234741211,103.79792785644531,106.95352935791016,31.182262420654297,91.6214828491211,46.2098388671875,28.165555953979492,64.34587860107422
2016-02-04,49.96516799926758,45.77893829345703,77.89155578613281,79.79566955566406,60.54273986816406,102.28572082519531,103.88172912597656,106.95352935791016,31.246200561523438,91.83867645263672,46.23846435546875,28.360124588012695,64.49470520019531
2016-02-05,49.97447967529297,45.76976013183594,77.08164978027344,78.3197250366211,59.62443542480469,102.2676773071289,103.96556091308594,106.93411254882812,30.780391693115234,89.95015716552734,46.18121337890625,28.063648223876953,64.52971649169922
2016-02-08,50.06756591796875,45.925724029541016,76.271728515625,77.70475006103516,58.331298828125,102.7996826171875,104.23560333251953,106.93411254882812,30.223236083984375,88.55265045166016,46.10487747192383,27.67451286315918,64.43341827392578
2016-02-09,50.09548568725586,45.98535919189453,75.97383880615234,77.0992431640625,57.947113037109375,102.44805145263672,104.24491119384766,106.95352935791016,29.894424438476562,88.43934631347656,46.03809356689453,27.322446823120117,63.908138275146484
2016-02-10,50.039634704589844,45.925724029541016,75.6759262084961,77.04247283935547,57.947113037109375,102.57429504394531,104.27284240722656,106.9438247680664,29.830488204956055,88.49600982666016,46.06671142578125,27.40583038330078,64.03070068359375
2016-02-11,50.114097595214844,45.925724029541016,74.44709777832031,75.92606353759766,56.93509292602539,102.91693115234375,104.4311294555664,106.95352935791016,29.437740325927734,87.4006576538086,46.133506774902344,27.00743293762207,63.97819900512695
2016-02-12,49.9000129699707,45.94407653808594,76.2344970703125,77.43037414550781,58.04081726074219,102.3398208618164,104.17041015625,106.96322631835938,29.9035587310791,89.10031127929688,46.12396240234375,27.4521541595459,64.09199523925781
2016-02-16,49.92793655395508,45.79269790649414,77.35160827636719,78.99148559570312,59.14653396606445,101.8528823852539,104.22628784179688,106.96322631835938,30.47898292541504,90.72444915771484,46.0285530090332,28.100706100463867,64.31961822509766
2016-02-17,49.96516799926758,45.8018684387207,78.59908294677734,79.85244750976562,60.158546447753906,101.82579803466797,104.08660888671875,106.96322631835938,31.026994705200195,92.22583770751953,46.05717468261719,28.68440055847168,64.73981475830078
2016-02-18,50.07685089111328,45.98535919189453,78.45011901855469,79.74836730957031,60.21477127075195,102.65543365478516,104.07730865478516,106.97291564941406,30.880861282348633,91.85755157470703,46.12396240234375,28.545419692993164,64.94120025634766
2016-02-19,50.12340545654297,46.00828552246094,78.2639389038086,79.97543334960938,60.074214935302734,102.58329772949219,104.00282287597656,106.96322631835938,30.826053619384766,91.8764419555664,46.10487747192383,28.424978256225586,64.94120025634766
2016-02-22,50.16995620727539,45.96699523925781,79.41828918457031,80.82695007324219,61.09559631347656,102.79070281982422,103.9003677368164,106.9438247680664,31.20053482055664,93.2173080444336,46.17167282104492,29.129117965698242,65.06372833251953
2016-02-23,50.17926025390625,45.98535919189453,78.36634063720703,80.11735534667969,60.36469650268555,102.99810028076172,103.93762969970703,106.96322631835938,30.679920196533203,92.0936279296875,46.19076156616211,28.49909782409668,65.15129089355469
2016-02-24,50.24440383911133,46.07251739501953,78.66424560546875,80.67557525634766,60.79574203491211,103.0972671508789,103.79792785644531,106.95352935791016,30.588581085205078,92.56574249267578,46.27662658691406,28.49909782409668,65.16878509521484
2016-02-25,50.32817459106445,46.15049362182617,79.52069854736328,81.63115692138672,61.47041320800781,103.67440795898438,103.87244415283203,106.95352935791016,30.953927993774414,93.66108703613281,46.343421936035156,28.545419692993164,65.26509094238281
2016-02-26,50.32817459106445,46.15966796875,79.4276123046875,81.92444610595703,61.554752349853516,103.63834381103516,103.70481872558594,106.95352935791016,30.844327926635742,93.58555603027344,46.31480026245117,28.295270919799805,65.53650665283203
2016-02-29,50.43988037109375,46.20553207397461,78.80388641357422,81.78252410888672,61.20804214477539,103.71047973632812,103.69551849365234,106.97291564941406,30.707317352294922,92.8395767211914,46.324337005615234,28.471303939819336,65.55399322509766
2016-03-01,50.42591094970703,46.026641845703125,80.526123046875,83.40038299560547,62.42620849609375,103.1452407836914,103.50098419189453,106.92442321777344,31.501943588256836,95.04915618896484,46.343421936035156,29.50897979736328,65.83414459228516
2016-03-02,50.276817321777344,46.026641845703125,81.21501159667969,84.3938217163086,63.241424560546875,103.353271484375,103.38906860351562,106.94380950927734,31.721153259277344,95.57794952392578,46.352962493896484,29.962966918945312,65.88667297363281
2016-03-03,50.30479049682617,46.15966796875,81.76427459716797,85.43453979492188,63.94422912597656,103.84159851074219,103.45438385009766,106.95352172851562,32.0590934753418,96.05006408691406,46.400672912597656,30.287240982055664,66.0267333984375
2016-03-04,50.32341766357422,46.145896911621094,82.12732696533203,85.88868713378906,64.34716033935547,103.82353210449219,103.26779174804688,106.94380950927734,32.30570602416992,96.38056182861328,46.372047424316406,30.95432472229004,66.13182067871094
2016-03-07,50.342041015625,46.07251739501953,82.61141204833984,86.9483413696289,64.7781982421875,103.94110870361328,103.29576110839844,106.94380950927734,32.2783088684082,96.578857421875,46.352962493896484,30.88946533203125,66.09678649902344
2016-03-08,50.47249984741211,46.2468147277832,81.41980743408203,84.92362976074219,63.57876205444336,104.4927978515625,103.38906860351562,106.95352172851562,31.92209243774414,95.37964630126953,46.372047424316406,30.352094650268555,65.67657470703125
2016-03-09,50.342041015625,46.10002899169922,81.82011413574219,85.39669799804688,63.95360565185547,104.37519073486328,103.36106872558594,106.9632339477539,32.0590934753418,95.84233093261719,46.41975784301758,30.546663284301758,65.97422790527344
2016-03-10,50.165008544921875,46.08627700805664,81.84806060791016,84.98041534423828,64.0660400390625,104.80929565429688,103.42636108398438,106.9632339477539,32.031700134277344,95.81401062011719,46.31480026245117,30.4725399017334,66.03547668457031
2016-03-11,50.33272933959961,46.15966796875,83.1978988647461,86.68342590332031,65.35916137695312,105.1077880859375,103.34242248535156,106.95352172851562,32.862857818603516,97.4381332397461,46.33388137817383,31.139619827270508,66.32440948486328
2016-03-14,50.31410217285156,46.15049362182617,82.98379516601562,86.2576675415039,65.23736572265625,105.41525268554688,103.41705322265625,106.95352172851562,32.789791107177734,97.32481384277344,46.31480026245117,30.963579177856445,66.24561309814453
2016-03-15,50.31410217285156,46.22386932373047,82.69520568847656,85.24532318115234,64.81568145751953,105.37907409667969,103.39838409423828,106.9632339477539,32.45677947998047,96.99278259277344,46.26708984375,30.441070556640625,66.0004653930664
2016-03-16,50.43522644042969,46.34314727783203,83.16999053955078,85.90762329101562,65.5653305053711,105.88552856445312,103.4356918334961,106.97291564941406,32.79620361328125,97.59992980957031,46.51517105102539,31.081451416015625,66.44697570800781
2016-03-17,50.53770446777344,46.471588134765625,83.91473388671875,87.46870422363281,66.34305572509766,106.21112060546875,103.5662841796875,106.98261260986328,33.09894943237305,98.34938049316406,46.57242202758789,31.71254539489746,67.14733123779297
2016-03-18,50.64020538330078,46.44865417480469,84.4732894897461,88.10259246826172,66.45551300048828,106.4552993774414,103.6036148071289,106.97291564941406,33.043907165527344,98.78577423095703,46.66783142089844,31.926000595092773,67.23487854003906
2016-03-21,50.64020538330078,46.45323181152344,84.4732894897461,87.75252532958984,66.38053894042969,106.32865905761719,103.62227630615234,106.98261260986328,32.97968673706055,98.88066101074219,46.658294677734375,32.05593490600586,67.27865600585938
2016-03-22,50.696102142333984,46.42112350463867,84.30570983886719,87.49710083007812,66.38053894042969,106.12972259521484,103.64093017578125,106.97291564941406,32.942989349365234,98.85216522216797,46.6105842590332,31.91672134399414,67.173583984375
2016-03-23,50.686805725097656,46.361507415771484,83.61799621582031,85.93609619140625,65.6528091430664,106.66333770751953,103.74354553222656,106.97291564941406,32.585208892822266,98.04580688476562,46.6105842590332,31.424842834472656,66.94596862792969
2016-03-24,50.74269485473633,46.43030548095703,83.48687744140625,86.2116470336914,65.6528091430664,106.61807250976562,103.61293029785156,107.00199890136719,32.37421798706055,98.0173568725586,46.59150695800781,31.378437042236328,66.83216857910156
2016-03-28,50.658836364746094,46.499107360839844,83.5337142944336,86.37317657470703,65.83186340332031,106.68136596679688,103.73421478271484,106.98261260986328,32.57604217529297,98.0837631225586,46.57242202758789,31.46196746826172,66.84090423583984
2016-03-29,50.845184326171875,46.61836242675781,84.07691192626953,88.46360778808594,66.65169525146484,107.16071319580078,103.8741226196289,107.02140808105469,32.96133804321289,99.17475128173828,46.73462677001953,31.76822853088379,67.12981414794922
2016-03-30,50.8545036315918,46.668827056884766,84.40473175048828,88.53012084960938,66.74592590332031,107.0340805053711,103.98609161376953,107.03106689453125,33.20903396606445,99.55420684814453,46.80141830444336,32.13018798828125,67.21736145019531
2016-03-31,50.81722640991211,46.723880767822266,84.22676849365234,88.53961944580078,66.84016418457031,107.45915985107422,104.15398406982422,107.01170349121094,32.91546630859375,99.44036102294922,46.877750396728516,32.09306335449219,67.35742950439453
2016-04-01,50.794837951660156,46.54499053955078,84.54521179199219,88.66316223144531,67.04747772216797,107.8058090209961,104.08150482177734,107.00199890136719,32.54851531982422,100.0665054321289,46.80141830444336,32.18587112426758,67.24362182617188
2016-04-04,50.7855224609375,46.6596565246582,84.1893081665039,87.72246551513672,66.53862762451172,107.81490325927734,104.2590103149414,107.02140045166016,32.47513198852539,99.64907836914062,46.78233337402344,31.749670028686523,67.12981414794922
2016-04-05,50.897464752197266,46.742225646972656,83.33702087402344,86.68673706054688,65.81300354003906,108.15951538085938,104.38048553466797,107.04080963134766,31.86965560913086,98.68142700195312,46.791873931884766,31.155698776245117,66.96347045898438
2016-04-06,50.86013412475586,46.7468147277832,84.06755065917969,87.23786163330078,66.29359436035156,108.06885528564453,104.43656921386719,107.04080963134766,32.38338851928711,99.76292419433594,46.772789001464844,31.554773330688477,67.03351593017578
2016-04-07,50.87879943847656,46.81562042236328,83.093505859375,86.0691146850586,65.60569763183594,108.35905456542969,104.7916030883789,107.04080963134766,31.924701690673828,98.56759643554688,46.791873931884766,30.89583396911621,66.82339477539062
2016-04-08,50.88811492919922,46.774330139160156,83.4400405883789,86.68673706054688,66.11457824707031,108.11415100097656,104.8103256225586,107.05046844482422,32.53017044067383,98.85216522216797,46.83958435058594,31.434123992919922,67.05103302001953
2016-04-11,50.86013412475586,46.82937240600586,83.38384246826172,86.81977081298828,66.07685852050781,108.1051025390625,104.7916030883789,107.03108215332031,32.55769348144531,98.57708740234375,46.772789001464844,31.851757049560547,67.27865600585938
2016-04-12,50.7855224609375,46.73303985595703,84.30170440673828,87.90299987792969,66.86842346191406,107.6788330078125,104.74490356445312,107.05046844482422,33.05308151245117,99.53522491455078,46.763248443603516,32.3436393737793,67.40995788574219
2016-04-13,50.84148025512695,46.84313201904297,85.30384826660156,89.50882720947266,67.58460998535156,108.05068969726562,104.8103256225586,107.05046844482422,33.57597732543945,100.70211029052734,46.78233337402344,32.94689178466797,67.66384887695312
2016-04-14,50.85080337524414,46.78809356689453,85.3787612915039,89.49932861328125,67.36786651611328,107.97814178466797,104.7916030883789,107.04080963134766,33.612674713134766,100.6641616821289,46.686920166015625,32.77983856201172,67.83892822265625
2016-04-15,50.906768798828125,46.833961486816406,85.18207550048828,89.6608657836914,67.48095703125,108.43159484863281,104.89440155029297,107.04080963134766,33.52094268798828,100.61672973632812,46.73462677001953,32.58494186401367,67.88270568847656
2016-04-18,50.8321647644043,46.824790954589844,85.82832336425781,90.17396545410156,67.89556884765625,108.54948425292969,104.9411392211914,107.06019592285156,33.823673248291016,101.290283203125,46.71554183959961,32.696311950683594,67.70760345458984
2016-04-19,50.86013412475586,46.88901901245117,86.51203918457031,90.70608520507812,68.46098327636719,108.74903106689453,104.86638641357422,107.06019592285156,34.410797119140625,101.57489013671875,46.73462677001953,33.197479248046875,68.09280395507812
2016-04-20,50.897464752197266,46.824790954589844,86.7087173461914,90.70608520507812,68.30078887939453,108.44972229003906,104.75424194335938,107.06019592285156,34.41997146606445,101.67924499511719,46.74416732788086,32.98402404785156,68.12783813476562
2016-04-21,50.729557037353516,46.824790954589844,86.13739776611328,89.86992645263672,67.59403228759766,108.40438842773438,104.78227233886719,107.06019592285156,34.2181396484375,101.17644500732422,46.69646072387695,32.6220703125,67.93523406982422
2016-04-22,50.67359924316406,46.80644989013672,86.67124938964844,90.80110931396484,68.19713592529297,108.52228546142578,104.69817352294922,107.06987762451172,34.190616607666016,101.31875610351562,46.70600128173828,32.50141143798828,67.98775482177734
2016-04-25,50.626976013183594,46.76057434082031,86.37154388427734,90.26899719238281,67.9050064086914,108.26837158203125,104.6607894897461,107.05046844482422,34.043846130371094,101.07210540771484,46.686920166015625,32.24155807495117,67.81266784667969
2016-04-26,50.561676025390625,46.710121154785156,86.77427673339844,91.41873931884766,68.47984313964844,108.22300720214844,104.65145111083984,107.05046844482422,34.172279357910156,101.34720611572266,46.686920166015625,32.6220703125,67.795166015625
2016-04-27,50.61763381958008,46.88443374633789,87.32685852050781,91.87483978271484,69.11119842529297,108.91226196289062,104.68885040283203,107.08928680419922,34.22731399536133,101.59385681152344,46.75371170043945,32.81696319580078,68.0315170288086
2016-04-28,50.608306884765625,46.83855056762695,86.55885314941406,91.01016235351562,68.47984313964844,109.01202392578125,104.8103256225586,107.07959747314453,33.78697967529297,100.68312072753906,46.81095886230469,32.48285675048828,68.27664184570312
2016-04-29,50.68293380737305,46.921119689941406,85.90325927734375,90.43053436279297,68.24423217773438,109.12992858886719,104.84770202636719,107.06987762451172,33.67689514160156,100.09495544433594,46.791873931884766,32.417884826660156,68.25914001464844
2016-05-02,50.74455261230469,47.01235580444336,86.51203918457031,91.22869110107422,68.78137969970703,108.98868560791016,104.81072998046875,107.06214141845703,33.96128845214844,100.8729019165039,46.78233337402344,32.3343620300293,68.2319107055664
2016-05-03,50.85658645629883,47.09065628051758,85.62228393554688,89.8319091796875,67.92385864257812,109.17962646484375,105.11024475097656,107.0718002319336,33.39250946044922,99.8577880859375,46.83958435058594,31.434123992919922,68.09130096435547
2016-05-04,50.84722900390625,47.122920989990234,84.9572982788086,89.48983001708984,67.68827819824219,108.99774932861328,105.12898254394531,107.0718002319336,32.988853454589844,99.26960754394531,46.84912109375,30.9886417388916,67.9418716430664
2016-05-05,50.93128967285156,47.16437530517578,84.9385757446289,89.14776611328125,67.66000366210938,109.21601867675781,105.19449615478516,107.09121704101562,32.96133804321289,99.2316665649414,46.84912109375,30.9886417388916,68.08250427246094
2016-05-06,50.97796630859375,47.18280029296875,85.15399169921875,89.88890075683594,67.87673950195312,108.97956085205078,105.16641235351562,107.10093688964844,33.034725189208984,99.59215545654297,46.80141830444336,31.062891006469727,68.14404296875
2016-05-09,50.97796630859375,47.16437530517578,84.98539733886719,89.74638366699219,67.77306365966797,108.87044525146484,105.26937103271484,107.10093688964844,32.92463684082031,99.6965103149414,46.84912109375,30.589563369750977,68.10009002685547
2016-05-10,50.95928955078125,47.16437530517578,86.04373931884766,90.71558380126953,68.55520629882812,109.05232238769531,105.28812408447266,107.09121704101562,33.410850524902344,100.88235473632812,46.88728713989258,31.202106475830078,68.25826263427734
2016-05-11,51.01530838012695,47.24730682373047,85.39750671386719,89.87939453125,68.07461547851562,109.17053985595703,105.37234497070312,107.09121704101562,33.172340393066406,99.96215057373047,46.9063720703125,31.109291076660156,68.27584838867188
2016-05-12,51.00597381591797,47.23347854614258,85.45368194580078,89.6038589477539,68.09347534179688,108.94319915771484,105.46597290039062,107.0718002319336,33.144813537597656,99.9241943359375,46.88728713989258,31.053607940673828,68.48678588867188
2016-05-13,50.98729705810547,47.224281311035156,84.50775146484375,88.84369659423828,67.52806854248047,109.14325714111328,105.56889343261719,107.0718002319336,32.77786636352539,99.06089782714844,46.88728713989258,30.49675941467285,68.53950500488281
2016-05-16,50.98729705810547,47.15055847167969,85.28509521484375,89.8414077758789,68.15000915527344,108.77953338623047,105.4097900390625,107.08153533935547,33.18151092529297,100.04753112792969,46.877750396728516,30.84943389892578,68.60982513427734
2016-05-17,51.00597381591797,47.17820739746094,84.68570709228516,88.35908508300781,67.65056610107422,108.7431411743164,105.61571502685547,107.08153533935547,32.988853454589844,99.14627838134766,46.88728713989258,30.719497680664062,68.55706787109375
2016-05-18,50.828582763671875,47.03076934814453,84.7231674194336,88.7106704711914,67.34902954101562,107.81558990478516,105.33489227294922,107.0718002319336,32.96133804321289,99.13678741455078,46.763248443603516,30.478200912475586,68.12644958496094
2016-05-19,50.88460159301758,46.97087860107422,84.5171127319336,87.95051574707031,67.09457397460938,108.07018280029297,105.31615447998047,107.08153533935547,32.74116897583008,98.74783325195312,46.75371170043945,30.106964111328125,67.9418716430664
2016-05-20,50.9499626159668,47.00773239135742,85.00413513183594,89.29029846191406,67.70711517333984,108.14295196533203,105.23194122314453,107.06214141845703,33.043907165527344,99.50677490234375,46.78233337402344,30.441070556640625,68.00341033935547
2016-05-23,50.968624114990234,46.947837829589844,84.8542709350586,89.07173919677734,67.60345458984375,108.14295196533203,105.27873992919922,107.0718002319336,32.93381881713867,99.38345336914062,46.75371170043945,30.376108169555664,68.02098846435547
2016-05-24,50.94062423706055,46.92941665649414,85.80023193359375,90.73458862304688,68.4421157836914,107.96109008789062,105.15705108642578,107.06214141845703,33.337467193603516,100.71159362792969,46.74416732788086,30.738056182861328,68.01221466064453
2016-05-25,51.01530838012695,46.98469924926758,86.58695983886719,91.28571319580078,68.9604263305664,108.15203857421875,105.13832092285156,107.0718002319336,33.6677131652832,101.44207763671875,46.772789001464844,31.090730667114258,68.1879653930664
2016-05-26,51.080657958984375,47.058406829833984,86.45581817626953,91.14318084716797,68.94158172607422,108.46123504638672,105.1851577758789,107.0718002319336,33.74110412597656,101.42311096191406,46.81095886230469,31.2949161529541,68.12644958496094
2016-05-27,51.11801528930664,47.039981842041016,86.81173706054688,91.95085906982422,69.27140045166016,108.37937927246094,105.0541000366211,107.05241394042969,33.69524002075195,101.87846374511719,46.78233337402344,31.285629272460938,68.11767578125
2016-05-31,51.061988830566406,47.06301498413086,86.68997192382812,92.04586791992188,69.40332794189453,108.57035827636719,105.13832092285156,107.06214141845703,33.57597732543945,101.8310317993164,46.763248443603516,31.36915397644043,68.00341033935547
2016-06-01,51.15077209472656,47.12499237060547,86.9053955078125,92.63497924804688,69.51639556884766,108.64707946777344,105.1431655883789,107.06311798095703,33.55763626098633,102.10614013671875,46.75371170043945,31.34131622314453,68.19230651855469
2016-06-02,51.20685958862305,47.24988555908203,87.15826416015625,93.02457427978516,69.80853271484375,108.8659439086914,105.27445220947266,107.0727767944336,33.56680679321289,102.44766998291016,46.78233337402344,31.591903686523438,68.41297912597656
2016-06-03,51.39377212524414,47.545928955078125,86.86792755126953,92.62550354003906,69.6860122680664,109.74137878417969,105.4057388305664,107.0727767944336,33.832847595214844,102.1630630493164,46.944541931152344,32.08378219604492,68.83662414550781
2016-06-06,51.30031967163086,47.448787689208984,87.49543762207031,93.54718780517578,70.0723876953125,109.47693634033203,105.4057388305664,107.09220123291016,34.06218719482422,102.69432830810547,46.982704162597656,32.35292053222656,69.00431823730469
2016-06-07,51.33769607543945,47.536678314208984,87.72957611083984,93.86073303222656,70.39277648925781,109.64111328125,105.47139739990234,107.10189819335938,34.319053649902344,102.89354705810547,47.04949951171875,32.668479919433594,69.26911163330078
2016-06-08,51.30965805053711,47.578304290771484,88.01056671142578,94.69693756103516,70.69432830810547,110.00587463378906,105.58391571044922,107.10189819335938,34.42913818359375,103.25404357910156,47.08766174316406,32.93761444091797,69.542724609375
2016-06-09,51.38443374633789,47.638431549072266,87.79513549804688,94.19332122802734,70.58124542236328,110.160888671875,105.76209259033203,107.10189819335938,33.99798583984375,103.04534149169922,47.078125,32.56637954711914,69.313232421875
2016-06-10,51.431156158447266,47.656944274902344,86.96159362792969,93.10059356689453,69.64833068847656,110.28855895996094,105.94027709960938,107.1115951538086,33.080604553222656,101.98282623291016,47.09720230102539,31.740388870239258,69.05728149414062
2016-06-13,51.50592041015625,47.606056213378906,86.30598449707031,92.16939544677734,69.05464935302734,110.1244125366211,106.00594329833984,107.1115951538086,32.60356903076172,101.13850402832031,47.09720230102539,31.34131622314453,69.04846954345703
2016-06-14,51.449859619140625,47.53205108642578,85.98753356933594,91.73230743408203,68.76252746582031,109.87820434570312,106.18407440185547,107.10189819335938,32.14042663574219,100.95650482177734,47.06858444213867,31.250690460205078,68.62478637695312
2016-06-15,51.636775970458984,47.71706008911133,85.91263580322266,91.7228012084961,68.88502502441406,110.28855895996094,106.24034881591797,107.10189819335938,32.35432815551758,100.85167694091797,47.14491271972656,31.54030418395996,68.91606140136719
2016-06-16,51.57134246826172,47.73556900024414,86.2216796875,91.73230743408203,68.88502502441406,110.45270538330078,106.39978790283203,107.13104248046875,32.36362075805664,101.14707946777344,47.106746673583984,31.465572357177734,68.87193298339844
2016-06-17,51.468544006347656,47.6476936340332,86.21231079101562,91.84632873535156,69.09235382080078,110.1244125366211,106.41854858398438,107.13104248046875,32.67052459716797,100.8135757446289,47.09720230102539,31.6057071685791,68.85428619384766
2016-06-20,51.440513610839844,47.606056213378906,86.72744750976562,92.67300415039062,69.60121154785156,109.98763275146484,106.2028579711914,107.1115951538086,33.43311309814453,101.49964904785156,47.05903625488281,32.0634880065918,69.26029205322266
2016-06-21,51.36574172973633,47.5551872253418,87.00308227539062,92.7015151977539,69.7896728515625,109.8873062133789,106.16533660888672,107.1115951538086,33.693511962890625,101.71880340576172,47.01133346557617,32.306396484375,69.28675079345703
2016-06-22,51.36574172973633,47.629173278808594,86.86178588867188,92.23590850830078,69.66718292236328,110.08794403076172,106.12784576416016,107.13104248046875,33.63771057128906,101.4901123046875,46.982704162597656,32.35310745239258,69.41030883789062
2016-06-23,51.234886169433594,47.5135498046875,88.18059539794922,94.03177642822266,70.73201751708984,109.97850036621094,105.87462615966797,107.10189819335938,34.521202087402344,102.8908462524414,47.04949951171875,33.15656280517578,69.69276428222656
2016-06-24,51.440513610839844,47.818824768066406,84.77996826171875,90.59205627441406,68.06521606445312,110.49832153320312,106.66239166259766,107.16010284423828,31.694032669067383,99.14605712890625,47.135372161865234,31.278722763061523,69.30443572998047
2016-06-27,51.842384338378906,47.911338806152344,83.15031433105469,87.48490142822266,66.1333999633789,110.96338653564453,106.99995422363281,107.16010284423828,31.080236434936523,97.1736068725586,47.09720230102539,30.95173454284668,69.37501525878906
2016-06-28,52.01061248779297,47.96222686767578,84.61981964111328,88.72017669677734,67.59403228759766,111.57437896728516,106.99995422363281,107.14070129394531,31.907934188842773,98.9554672241211,47.135372161865234,31.839269638061523,69.7104263305664
2016-06-29,52.0947380065918,47.97147750854492,86.16472625732422,90.66807556152344,68.81906127929688,111.53790283203125,106.7280044555664,107.14070129394531,32.48451614379883,100.72781372070312,47.18308639526367,32.586669921875,70.34595489501953
